smiles,qed,sas,gsk3b_score,jnk3_score,logP,weight
CC(C)c1coc(CO)n1,0.674598079,2.90785911,-5,-5,1.2903,141.0789786
Oc1csc(N2CCC2)n1,0.660101882,2.621437499,-4.8,-4.9,1.0588,156.0357339
CC(C)COc1cscn1,0.670547257,2.959768268,-4.3,-4.6,2.1779,157.056135
CC(C)COc1cn[nH]n1,0.678156944,2.946762773,-4.8,-4.7,0.8395,141.090212
CC(C)CNc1ncc[nH]1,0.665505084,2.600040246,-4.6,-4.5,1.4776,139.1109474
Cn1ncc(I)c1N,0.654431695,3.019673165,-3.9,-4,0.6069,222.9606452
O=C(O)COc1csnn1,0.673401342,2.886873213,-4.9,-5,0.0015,159.994263
FCc1nc(NC2CC2)n[nH]1,0.681646073,2.988844009,-5.1,-4.8,0.8485,156.0811245
CCCNc1cscc1F,0.714629984,2.822775411,-4.2,-4.4,2.7091,159.0517985
NCc1cnccc1I,0.739850661,2.646621238,-4.1,-4.2,1.1449,233.9653962
CNc1ncn(C(C)C)n1,0.663311887,3.029115521,-4.5,-4.6,0.9007,140.1061964
O=C(O)c1cc(I)ccn1,0.764716351,2.344171931,-4.8,-5,1.3844,248.9286764
Cc1cnc(NC(C)C)nn1,0.686479877,2.682894182,-5.8,-5.2,1.00032,152.1061964
CC(=O)Nc1snnc1F,0.656991221,3.047510392,-5,-5,0.6356,161.005911
CNc1noc(C2CC2)n1,0.663355058,2.773527608,-5.3,-4.9,0.9887,139.0745619
c1nc(NCC2CC2)no1,0.675264128,2.957764327,-5.3,-5.1,0.8915,139.0745619
Fc1nc(NC2CCC2)n[nH]1,0.668677373,2.953067334,-5.5,-5.1,0.9082,156.0811245
CC(C)c1ccc(I)s1,0.671091714,2.840501084,-4.6,-4.7,3.4761,251.9469693
C=C(CO)c1csc(C)n1,0.700965518,3.049643726,-4.6,-4.7,1.45702,155.0404849
NCc1cncc(I)c1,0.739850661,2.622329546,-4.4,-4.4,1.1449,233.9653962
CCCc1csc(I)c1,0.70820974,2.941893238,-4.3,-4.7,3.3052,251.9469693
Ic1csc(C2CC2)n1,0.698965179,3.081462469,-4.5,-4.4,2.6251,250.9265682
CCC(=O)Nc1csnn1,0.693106384,2.874861674,-5.2,-5.1,0.8866,157.0309828
CCNc1cscn1,0.653653914,2.966242778,-3.9,-3.8,1.5749,128.0408193
Ic1csc(N2CCC2)n1,0.722216953,2.882363323,-4.5,-4.6,1.9578,265.9374672
CCCNc1cnco1,0.666445888,3.080129191,-4.3,-4.2,1.4965,126.0793129
CCCNc1csc(N)n1,0.699503929,2.684709477,-4.3,-4.5,1.5472,157.0673684
OCCNc1nc(F)cs1,0.686820884,2.983494641,-4.6,-4.7,0.6864,162.0263121
c1nc(NCCC2CC2)no1,0.707518023,2.911790721,-5.7,-5,1.2816,153.090212
CNc1csc(NC)n1,0.653403575,2.975340007,-4,-4,1.2265,143.0517183
Ic1csc2ccncc12,0.664300172,2.915404645,-4.6,-4.9,2.9009,260.9109181
CCCc1n[nH]c(=S)s1,0.671491881,3.033709853,-4.6,-4.4,2.15319,160.0128903
CNc1cscc1CO,0.653346434,3.003237238,-3.9,-4.2,1.2821,143.0404849
CC(C)CNc1cnc[nH]1,0.665505084,2.878980905,-4.6,-4.6,1.4776,139.1109474
Cc1cc(CCCO)on1,0.68005689,2.340187499,-5,-5,0.90792,141.0789786
Cc1nc(CSO)cs1,0.674623692,3.0836557,-4.1,-4.2,2.15772,160.9969058
CCCNc1nsc(C)n1,0.724867123,2.936185301,-4.6,-4.4,1.66842,157.0673684
CNc1ncc(C(C)C)nn1,0.687442641,2.778031106,-5.8,-5.2,1.0367,152.1061964
NCCc1ncc(F)s1,0.669368425,3.079164007,-4,-4.2,0.7834,146.0313974
OCc1ccsc1I,0.742409625,3.082225114,-4,-4.2,1.845,239.9105838
CSCc1cc(N)cs1,0.715556363,3.072301853,-3.8,-4,2.1933,159.0176413
Ic1csc(NC2CC2)n1,0.830820433,2.997207279,-4.4,-4.4,2.322,265.9374672
c1nc(-c2cn[nH]c2)cs1,0.671166645,2.969057059,-4.5,-4.8,1.5332,151.0204182
CNc1nccc(CF)n1,0.66689857,2.708984751,-4.7,-4.7,0.9878,141.0702255
NCc1ccc(I)cn1,0.739850661,2.560426161,-4.5,-4.3,1.1449,233.9653962
CCc1nnc(CN)s1,0.657751525,2.6513677,-5,-4.5,0.5592,143.0517183
Nc1nc(NC2CC2)ns1,0.661047643,3.002142444,-4.7,-4.7,0.6946,156.0469673
CCCCc1cc(O)no1,0.69669596,2.743214422,-5.3,-5,1.7228,141.0789786
NCCCc1cncs1,0.684368796,2.748119723,-4.1,-4.2,1.0344,142.0564693
Oc1csc(CC2CC2)n1,0.706064122,2.877398488,-5.2,-4.9,1.8012,155.0404849
Cc1cnc(NCCS)nc1,0.665987756,2.639090163,-4.5,-4.5,1.12672,169.0673684
CCCNc1ncc(S)cn1,0.67467758,2.786649964,-4.6,-4.5,1.5872,169.0673684
CCNc1nc(N)cs1,0.652753402,2.747188623,-4.1,-4.2,1.1571,143.0517183
CCNc1csc(N)n1,0.652753402,2.837210776,-4.1,-4.1,1.1571,143.0517183
CCCn1cnc(NC)n1,0.672651798,2.682142993,-4.4,-4.5,0.7298,140.1061964
CC(C)CNc1nccs1,0.72542005,2.308890246,-4.4,-4.4,2.211,156.0721194
CCC(=O)Nc1cscn1,0.704483207,2.62565563,-4.5,-4.9,1.4916,156.0357339
FCSCc1ccsc1,0.658199327,3.037392504,-3.8,-4.1,2.9083,161.9973204
Nc1c(F)cncc1I,0.693666656,3.032495315,-4.3,-4.6,1.4075,237.9403243
COc1csc(N)c1F,0.652550784,2.939068392,-4.2,-4.3,1.478,147.015413
c1nc(NC2CCC2)cs1,0.705320491,2.728639128,-4.9,-4.6,2.1075,154.0564693
CCOc1nnsc1NC,0.713743864,3.07604629,-4.4,-4.6,0.9785,159.0466329
C=C(CO)c1ccsc1,0.663215329,3.060344315,-4.2,-4.6,1.7536,140.0295859
c1ncc(-c2ccsc2)[nH]1,0.662478288,2.643150905,-4.5,-4.7,2.1382,150.0251692
OC(=S)NCc1cscn1,0.658403649,3.013901784,-4.4,-4.4,1.0756,173.9921548
CCc1ncsc1CN,0.672732182,3.019852623,-4,-4,1.1642,142.0564693
C=CNc1ncc(F)c(C)n1,0.698830131,3.05060649,-4.8,-4.9,1.47952,153.0702255
C=C(C)Nc1ncccn1,0.666037645,2.527224312,-4.6,-4.7,1.4221,135.0796473
CCSc1sccc1N,0.670682989,3.026321546,-4,-4,2.4423,159.0176413
CCCNc1csc(F)n1,0.732059017,3.048349037,-4.5,-4.4,2.1041,160.0470475
CCc1cc(C(F)F)n[nH]1,0.677838684,3.065587315,-5.1,-4.8,1.9097,146.0655547
CCc1nc(CS)cs1,0.652269804,2.845612623,-3.9,-4,2.1353,159.0176413
CCc1csc(CS)n1,0.652269804,3.002733238,-4,-4,2.1353,159.0176413
CCCSc1nc(NC)n[nH]1,0.673034395,3.037519939,-5,-4.6,1.3485,172.0782674
CCc1nn(C)cc1I,0.676744849,2.989145315,-4.1,-4.2,1.5871,235.9810463
Nc1cncc(F)c1I,0.693666656,3.032333776,-4.3,-4.4,1.4075,237.9403243
COc1csc(CSC)n1,0.701332298,2.986328158,-3.9,-4.1,2.0147,175.0125559
OCCNc1ncc(I)cn1,0.780588172,2.658528376,-5.1,-5,0.4854,264.9712099
CCCc1csc(O)c1,0.671917596,2.858877238,-4.5,-4.6,2.4062,142.0452359
CCNc1n[nH]c(SCC)n1,0.673034395,2.954916465,-4.6,-4.6,1.3485,172.0782674
NCc1ncc(I)cn1,0.722468245,3.020561546,-4.3,-4.2,0.5399,234.9606452
CCCc1n[nH]c(=O)s1,0.666430083,3.087549238,-4.6,-4.5,0.7839,144.0357339
CNCCc1nc(F)cs1,0.714389597,3.035165521,-4.1,-4.3,1.0441,160.0470475
CNc1csc(C2CC2)n1,0.704946095,2.829921015,-4.5,-4.5,2.0622,154.0564693
Oc1cscc1NC1CC1,0.684515808,2.868581455,-4.6,-4.6,2.028,155.0404849
C=C(C)NCc1cscn1,0.717310346,2.917552334,-4.2,-4.2,1.7663,154.0564693
CNc1nc(=O)c(F)cs1,0.656605179,2.935007828,-4.8,-5.2,0.6841,160.010662
Nc1nccc(F)c1I,0.693666656,2.861628007,-4.4,-4.7,1.4075,237.9403243
CNC(=O)Cc1cscn1,0.674399947,2.501183652,-4.3,-4.5,0.4316,156.0357339
CCNCCc1cscn1,0.664500949,2.474948942,-4.1,-4.1,1.2951,156.0721194
CCc1ccnc(NC)n1,0.66242992,2.34259574,-4.8,-4.9,1.0807,137.0952974
Fc1csc(NC2CC2)n1,0.710153839,2.899849037,-4.7,-4.5,1.8565,158.0313974
CCCNc1ncc(I)nn1,0.835820688,2.985235076,-5.2,-4.8,1.2981,263.9871943
CCc1csc(I)c1,0.659660165,3.073961477,-4.2,-4.5,2.9151,237.9313192
Ic1ccc(C2CC2)s1,0.671061579,2.9530477,-4.6,-4.7,3.2301,249.9313192
CNCCc1csc(F)n1,0.714389597,2.994190795,-4.1,-4.3,1.0441,160.0470475
CCCc1nc(NC)n[nH]1,0.652528182,2.773680905,-4.8,-4.7,0.7989,140.1061964
CCNc1nccs1,0.653653914,2.335104986,-3.9,-3.9,1.5749,128.0408193
FCCNCc1cscn1,0.6693929,2.844617377,-4,-4.2,1.2022,160.0470475
CCNc1n[nH]c(CC)n1,0.652528182,2.679828707,-4.9,-4.6,0.7989,140.1061964
Cc1cc(OC2CC2)n[nH]1,0.6676414,2.752080905,-5,-4.8,1.25932,138.0793129
NC(=S)Cc1cscn1,0.651822168,2.9832157,-3.9,-4,0.9717,157.9972402
CCCOc1c[nH]cn1,0.66034838,3.076992504,-4.2,-4.1,1.1985,126.0793129
CCCNCc1cnsc1,0.670310831,2.921377589,-4.1,-4.2,1.6427,156.0721194
CCCCc1n[nH]c(=O)s1,0.717428887,2.914703982,-4.6,-4.8,1.174,158.0513839
CNCc1nc(NC)cs1,0.684314106,2.958438048,-4.2,-4.3,0.9042,157.0673684
CNc1ncc(OC)s1,0.676699656,3.004322776,-3.9,-4,1.1934,144.0357339
O=C(CF)Nc1cscn1,0.702193479,3.061403982,-4.4,-4.7,1.0511,160.010662
CC(C)CNc1cn[nH]c1,0.665505084,2.61930618,-4.5,-4.8,1.4776,139.1109474
CC(C)c1nc(O)cs1,0.651623129,2.848093392,-4.8,-4.5,1.9721,143.0404849
N#Cc1cscc1C(=O)O,0.661339744,2.862315521,-4.9,-4.8,1.31798,152.9884493
c1ncc(-c2cscn2)[nH]1,0.671166645,3.029924751,-4.5,-4.7,1.5332,151.0204182
CCCNc1ncc(C)nn1,0.701654842,2.510950709,-5.1,-5.1,1.00192,152.1061964
OCCOc1nccs1,0.673628485,2.693454043,-4.1,-4.3,0.5142,145.0197495
Ic1cnc(NC2CC2)nc1,0.822472446,2.57840381,-4.7,-4.8,1.6555,260.9762953
CCCCNc1csnn1,0.676511601,2.812341515,-5.3,-4.7,1.7501,157.0673684
Fc1cnc(NCCS)nc1,0.668418637,2.732694629,-4.5,-4.6,0.9574,173.0422965
CSCC=Cc1ccsc1,0.671343258,3.028881038,-4.2,-4.4,3.1243,170.0223923
NC(=O)CCc1csnn1,0.66872534,2.885810026,-4.8,-5,-0.044,157.0309828
c1n[nH]nc1OCC1CC1,0.666466113,2.933204115,-4.7,-4.8,0.5935,139.0745619
CSc1nc(CCO)cs1,0.704886179,2.646879806,-4.2,-4.3,1.3998,175.0125559
CC(C)n1cc(I)cn1,0.68221989,2.74445493,-4.5,-4.4,2.0686,235.9810463
CNc1nc(C(O)=S)cs1,0.665500809,3.05414629,-4.5,-4.7,1.4183,173.9921548
O=C(O)c1[nH]ncc1I,0.70782299,2.944987623,-4.7,-4.8,0.7125,237.9239253
CCCNc1snnc1N,0.686867211,3.091801235,-4.5,-4.7,0.9422,158.0626173
Fc1cnc(NC2CC2)nc1,0.69304984,2.263265349,-4.7,-5,1.19,153.0702255
CC(C)Nc1nccnn1,0.652913248,2.699064971,-5,-4.8,0.6919,138.0905463
CNc1snnc1C(C)C,0.709719912,3.075382187,-4.6,-4.7,1.7032,157.0673684
CNc1ncc(C2CC2)o1,0.674012763,3.057324312,-4.7,-4.5,1.5937,138.0793129
CSCc1ccsc1N,0.715556363,3.014452623,-3.9,-4.1,2.1933,159.0176413
CC(C)Nc1cscc1O,0.689888944,2.979987315,-4.5,-4.7,2.274,157.056135
NC(=O)c1cc(I)ccn1,0.746533876,2.440336033,-4.9,-5.1,0.7851,247.9446608
Cc1ncc(CCCN)o1,0.677477063,2.756758927,-4.3,-4.5,0.87432,140.094963
Cc1cnc(NCCF)nn1,0.69433961,2.954639542,-5,-4.9,0.56142,156.0811245
C=Cc1ccnc(NC)n1,0.660860436,2.829134751,-4.6,-4.7,1.1613,135.0796473
CCCNc1ncc(O)cn1,0.679846271,2.343372048,-5,-4.9,1.0041,153.090212
Cc1nc(OC(C)C)n[nH]1,0.665299338,2.879161674,-4.7,-4.5,0.90032,141.090212
CCSc1cnc(NC)nn1,0.686395312,2.943710014,-5.3,-4.9,1.0253,170.0626173
CCn1c(C)nnc1I,0.687079207,3.036112623,-4.4,-4.4,1.21102,236.9762953
CNc1ncc(COC)nn1,0.666667614,2.745133835,-5.1,-5,0.0597,154.0854609
NC(=O)CCc1cnsc1,0.694828461,3.02922651,-4.6,-5,0.561,156.0357339
Cc1nc(NC2CC2)ns1,0.701529234,3.044897389,-4.5,-4.6,1.42082,155.0517183
CS(=O)(=O)Nc1cscn1,0.717647201,2.867279623,-4.6,-4.7,0.5146,177.9870694
CCCNc1ncc(N)cn1,0.674481811,2.275356168,-5.1,-4.9,0.8807,152.1061964
CCCNc1ncc(I)cn1,0.84622669,2.516984952,-5.1,-4.6,1.9031,262.9919453
CNc1ncc(C(F)F)nn1,0.696332504,3.039811106,-5.9,-5.1,0.8509,160.0560526
COc1ccoc1I,0.679301837,3.075503435,-3.6,-4,1.8928,223.9334274
COc1cc(I)c(=O)[nH]n1,0.735023236,3.049515521,-4.8,-5,0.3831,251.9395754
NC(=O)CSc1cscn1,0.68686975,3.093393542,-4.4,-4.5,0.7205,173.9921548
Cn1cc(I)c(N)n1,0.654431695,3.054684154,-4,-3.8,0.6069,222.9606452
Ic1c[nH]c2ncncc12,0.715358041,2.993716582,-5,-5,1.5625,244.9449951
CCCNc1ncc(F)cn1,0.717212208,2.20184649,-4.8,-4.8,1.4376,155.0858755
CNc1csc(C(=O)O)n1,0.67036078,2.929161674,-4.6,-4.7,0.883,158.0149984
CCCNc1cscc1O,0.705104752,2.825129257,-4.5,-4.7,2.2756,157.056135
CCCOc1ccn[nH]1,0.66034838,2.87359783,-4.5,-4.2,1.1985,126.0793129
CC(C)Nc1ncncn1,0.652913248,2.584863872,-4.6,-4.7,0.6919,138.0905463
c1cc(-c2cn[nH]c2)cs1,0.662478288,2.602327828,-4.8,-4.8,2.1382,150.0251692
CC(C)CNc1ncco1,0.694544469,2.858864422,-4.5,-4.6,1.7425,140.094963
OCc1nc(C2CC2)co1,0.665546752,2.975152334,-5.2,-4.8,1.0443,139.0633285
Nc1ncc(F)cc1I,0.693666656,2.678114546,-4.6,-4.8,1.4075,237.9403243
CCNc1nc(SC)cs1,0.71168476,3.01257651,-4.1,-4.2,2.2968,174.0285403
CCCCc1cnc(I)o1,0.771537531,3.039611125,-4.8,-4.6,2.6218,250.9807119
OCCNc1cscn1,0.650739584,2.950832741,-4.1,-4.3,0.5473,144.0357339
CCCNc1ncc(C)cn1,0.712730241,2.108242024,-5.1,-4.8,1.60692,151.1109474
CNCc1nc(OC)cs1,0.708452236,2.789332004,-4.2,-4.4,0.8711,158.0513839
CCCNc1cnoc1,0.666445888,2.850432149,-4.3,-4.3,1.4965,126.0793129
NCCNc1ncc(I)cn1,0.777983868,2.738340287,-4.7,-4.5,0.4518,263.9871943
CCCNc1cscc1I,0.829273548,2.969658378,-3.9,-4.2,3.1746,266.9578683
CCCNc1ncc(O)nn1,0.658947204,2.844576019,-5.5,-5.2,0.3991,154.0854609
CNc1ncccc1I,0.74816132,2.479049546,-4.3,-4.7,1.7279,233.9653962
COc1csc(CO)c1N,0.67167776,2.987253982,-4.4,-4.7,0.8312,159.0353995
CCNc1scc(C)c1N,0.687579919,2.921279623,-4.5,-4.7,2.07052,156.0721194
CNc1ncc(I)c(O)n1,0.725550813,3.09185911,-4.9,-4.8,0.8285,250.9555598
C=CNCc1csc(C)n1,0.716210362,2.980275411,-4.3,-4.3,1.68462,154.0564693
O=C(O)CCc1cscn1,0.715847099,2.344929806,-4.7,-4.8,1.1603,157.0197495
CCc1scnc1CN,0.672732182,3.012608315,-4.4,-4,1.1642,142.0564693
COCc1nc(OC)cs1,0.66574312,2.689951235,-4.3,-4.4,1.2981,159.0353995
Cc1cnc(NCCI)nc1,0.664965319,2.757684704,-5,-4.6,1.63192,262.9919453
Cc1ncc(N)cc1I,0.691803539,2.8313107,-4.6,-4.6,1.57682,233.9653962
O=c1ccc(I)c[nH]1,0.650445534,2.757444694,-4.3,-4.4,0.9795,220.9337617
O=c1cc(I)cc[nH]1,0.650445534,2.938036302,-4.4,-4.5,0.9795,220.9337617
CNc1n[nH]c2ccsc12,0.653848143,2.999832762,-4.8,-4.7,1.6661,153.0360682
CCSCc1ccn[nH]1,0.694983703,2.92801854,-4.3,-4.1,1.6628,142.0564693
CCc1nc(NC2CC2)n[nH]1,0.677378807,2.614006292,-4.9,-4.8,0.9414,152.1061964
CCNc1ncnc(OC)n1,0.678614414,2.480073785,-5,-4.7,0.312,154.0854609
CCOc1ccc(N)s1,0.6838762,2.952970161,-4,-4.3,1.729,143.0404849
COCc1coc(CO)n1,0.661308856,2.811302883,-4.6,-4.5,0.3133,143.0582431
CNc1nc(C(=O)O)cs1,0.67036078,2.319679623,-4.6,-4.6,0.883,158.0149984
CC(C)CNc1cncs1,0.72542005,2.980606729,-4.5,-4.5,2.211,156.0721194
COCc1nc(SC)cs1,0.656040398,3.01625563,-4,-4.3,2.0114,175.0125559
CC(=O)NCc1cscn1,0.687124496,2.357045191,-4.4,-4.5,0.7792,156.0357339
CCOc1coc(CO)n1,0.671448994,3.002241345,-4.6,-4.5,0.5656,143.0582431
COc1ccc(I)o1,0.679301837,3.07158875,-4.2,-4.2,1.8928,223.9334274
CCCCNc1ncccn1,0.665260388,1.917355625,-5,-4.8,1.6886,151.1109474
CCOc1cscc1O,0.686007893,2.790709853,-4.1,-4.5,1.8524,144.0245005
CCNc1ncc(F)nn1,0.650618576,2.951534751,-4.8,-5.2,0.4425,142.0654744
CC(C)=Cc1csc(N)n1,0.672759405,2.888725777,-4.7,-5.1,2.1485,154.0564693
CCNc1ncc(C)nn1,0.650203636,2.629858927,-5.5,-4.9,0.61182,138.0905463
CCNC(=O)c1cnsc1,0.690644763,2.906737499,-4.5,-4.6,0.8928,156.0357339
NC(=O)c1csc(I)n1,0.754982391,3.098270315,-4.6,-4.6,0.8466,253.9010817
CCCNc1nc(O)cs1,0.702966641,2.663218268,-4.6,-4.7,1.6706,158.0513839
CNCc1csc(SC)n1,0.704313397,2.649545191,-4.1,-4.2,1.5844,174.0285403
CNc1csc(CCN)n1,0.678276659,2.962305081,-4.1,-4.3,0.686,157.0673684
CC(N)Cc1cscn1,0.669568865,3.099864001,-3.9,-4.1,1.0328,142.0564693
CCNC(=O)c1csnn1,0.670830983,2.510218268,-5.3,-4.7,0.2878,157.0309828
Nc1nccnc1I,0.654483281,3.061204135,-4.2,-4.3,0.6634,220.9449951
C=C(CN)c1ccsc1,0.6629886,3.073448315,-4.2,-4.4,1.72,139.0455703
Ic1cnc(NC2CC2)nn1,0.809222145,3.06998247,-5.1,-4.8,1.0505,261.9715442
Oc1nc(N2CCC2)cs1,0.660101882,3.05761607,-5,-5,1.0588,156.0357339
NCCCc1nc(O)cs1,0.681749736,2.83350618,-4.6,-4.6,0.74,158.0513839
CNc1csc(COC)n1,0.720257655,2.859057279,-4.2,-4.3,1.3312,158.0513839
Cc1cnc(NCCF)nc1,0.711473521,2.551930857,-4.9,-4.8,1.16642,155.0858755
CC(=O)Nc1ncc(I)nn1,0.746897034,3.045118798,-5.7,-5.2,0.4346,263.9508088
Cc1cc(OCCF)n[nH]1,0.688500091,2.911756729,-4.6,-4.4,1.06642,144.0698911
FC(F)Oc1cn[nH]c1,0.654971097,3.066469853,-4.4,-4.6,1.0111,134.0291692
CCNc1ncc(F)c(C)n1,0.700204724,2.365683413,-5,-5.1,1.35592,155.0858755
Cc1ncc(I)c(N)n1,0.68141667,2.748741469,-4.5,-4.7,0.97182,234.9606452
CCCc1cscc1O,0.671917596,2.894090776,-4.3,-4.6,2.4062,142.0452359
CCNc1csc(SC)n1,0.71168476,2.941051235,-4.1,-4.2,2.2968,174.0285403
Ic1cn[nH]c1C1CC1,0.738224672,3.101201546,-4.4,-4.7,1.8917,233.9653962
Fc1cnc(NCCI)nc1,0.665189034,2.85128917,-4.6,-4.8,1.4626,266.9668734
CCNc1nncc(F)n1,0.650618576,2.991327608,-5,-5.1,0.4425,142.0654744
CCCNCc1csnn1,0.6634644,2.644191913,-4.4,-4.4,1.0377,157.0673684
Nc1csc(CC2CC2)n1,0.703494888,2.799518817,-5,-4.8,1.6778,154.0564693
CCNc1nccc(CN)n1,0.65633487,2.414460882,-4.9,-4.7,0.3671,152.1061964
OCSCc1cscn1,0.678773657,3.102085995,-3.7,-4.1,1.3261,160.9969058
CC(C)CCc1csnn1,0.669626984,2.859947389,-5.4,-4.9,2.1267,156.0721194
CC(C)c1nc(I)cs1,0.701089565,3.102112623,-4.3,-4.6,2.8711,252.9422183
OCCOc1ccccn1,0.660802772,1.920887934,-4.7,-5,0.4527,139.0633285
CC(C)c1nc(N)cs1,0.649532252,2.77460493,-4.4,-4.6,1.8487,142.0564693
CC(C)c1csc(N)n1,0.649532252,2.435570315,-4.4,-4.5,1.8487,142.0564693
CCC(=O)Nc1cnsc1,0.704483207,2.994052334,-4.7,-4.7,1.4916,156.0357339
c1nc(NCC2CC2)cs1,0.719574062,2.814007828,-4.7,-4.6,1.965,154.0564693
CCSCc1ncn[nH]1,0.687473121,2.900943984,-4,-4,1.0578,143.0517183
COc1csc(C)c1I,0.699902877,2.973118392,-4,-4.1,2.66972,253.9262338
CSCc1cnc[nH]1,0.649463314,2.927112344,-3.5,-3.7,1.2727,128.0408193
CCNc1nncc(C)n1,0.650203636,2.589210575,-4.9,-5,0.61182,138.0905463
CCn1ccnc1I,0.658193676,3.076202037,-3.7,-3.8,1.5076,221.9653962
CNc1cccc(I)c1,0.733760869,2.013829853,-4.5,-4.7,2.3329,232.9701473
Ic1cnc2sccc2c1,0.664300172,2.819049738,-5,-4.9,2.9009,260.9109181
c1nc(COC2CC2)cs1,0.663910253,2.566190322,-4.2,-4.3,1.8221,155.0404849
CNc1ncc(SC)cn1,0.651976252,2.646271564,-4.5,-4.4,1.2402,155.0517183
COc1cc(I)cc(O)n1,0.766871386,2.942920649,-4.8,-4.9,1.4004,250.9443264
CCCNc1csnc1C,0.725830093,2.963729257,-4.3,-4.3,2.27342,156.0721194
CC(C)NCc1cscn1,0.719323503,2.436452883,-4.2,-4.3,1.6411,156.0721194
CCCNc1cncs1,0.697509743,2.946753451,-4,-4.2,1.965,142.0564693
CC(O)CCc1cscn1,0.720150478,3.085122438,-4.5,-4.6,1.4565,157.056135
CCNc1csc(N)c1,0.659992521,3.090246469,-4,-4.1,1.7621,142.0564693
c1snnc1NCC1CC1,0.715812565,2.97120942,-5.4,-4.6,1.36,155.0517183
CCNCc1cnsc1,0.686762139,3.103976528,-3.9,-4.1,1.2526,142.0564693
CSCCc1ccn[nH]1,0.68908534,2.88175641,-4.1,-4.1,1.3152,142.0564693
CCc1nc(C(C)O)cs1,0.709224488,3.003777566,-4.6,-4.7,1.7588,157.056135
CC(=O)Cc1nc(O)cs1,0.695781144,2.96514629,-4.6,-4.8,0.9802,157.0197495
NC(=O)Nc1ncc(I)cn1,0.727446519,2.726412644,-5.4,-5.3,0.5718,263.9508088
CCOc1ccsc1N,0.6838762,2.571364623,-4,-4.3,1.729,143.0404849
CNc1cscc1CN,0.651839764,3.051095084,-3.8,-3.9,1.2485,142.0564693
CC(=O)NCc1cnsc1,0.687124496,2.927620466,-4.4,-4.5,0.7792,156.0357339
Nc1cscc1NC1CC1,0.682473103,2.750607279,-4.4,-4.5,1.9046,154.0564693
COc1cc[nH]c1I,0.718742883,3.104435603,-3.8,-4.1,1.6279,222.9494118
CSCc1cn[nH]c1,0.649463314,2.94030231,-3.7,-4,1.2727,128.0408193
CCCCNc1cnsc1,0.676787616,3.027930905,-4.3,-4.5,2.3551,156.0721194
Nc1csc(N2CCC2)n1,0.655815614,2.601642444,-4.4,-4.7,0.9354,155.0517183
CC(C)c1csc(CO)n1,0.709224488,2.562207828,-4.7,-4.8,1.7588,157.056135
CNCCc1nc(N)cs1,0.670969469,2.793718268,-4.2,-4.5,0.4872,157.0673684
Cc1cc(N)c(I)cn1,0.691803539,2.762131853,-4.6,-4.7,1.57682,233.9653962
CNc1ncc(C2CC2)nn1,0.676795555,2.811412247,-5.5,-5.3,0.7907,150.0905463
Nc1ncc(I)cc1I,0.729058858,2.973441469,-4.6,-4.6,1.873,345.8463941
CC(=O)Nc1ncc(I)cn1,0.769997002,2.523257259,-5.1,-4.8,1.0396,262.9555598
NCCSCc1cscn1,0.699989303,2.853698544,-4,-3.9,1.335,174.0285403
CSc1nc(NC(C)C)n[nH]1,0.675624507,3.064175721,-4.7,-4.6,1.3469,172.0782674
CNCCc1csc(N)n1,0.670969469,2.484716619,-4.1,-4.4,0.4872,157.0673684
COC(=O)Nc1cscn1,0.670186818,2.721589696,-4.4,-4.7,1.3214,158.0149984
CCc1ccoc1I,0.664821974,3.086762876,-4.2,-4.3,2.4466,221.9541628
CCCCc1ccc(N)o1,0.696833356,2.527051235,-4.7,-4.8,2.2044,139.099714
CSCc1ccn[nH]1,0.649463314,3.026040103,-3.9,-3.9,1.2727,128.0408193
Cc1cncc(N)c1I,0.691803539,2.914912623,-4.4,-4.5,1.57682,233.9653962
CCNc1ncc(OC)cn1,0.700936686,2.190863364,-4.7,-4.5,0.917,153.090212
NCCCCc1cscn1,0.669595701,2.442243372,-4,-4.3,1.4245,156.0721194
CSNc1ncc(C)cn1,0.656278499,3.080739147,-4.6,-4.5,1.47492,155.0517183
O=C(O)c1cn[nH]c1I,0.70782299,3.069170315,-4.7,-5,0.7125,237.9239253
Oc1c(F)cncc1I,0.696127526,2.976551084,-4.3,-4.7,1.5309,238.9243399
O=C(O)CCc1cnsc1,0.715847099,2.905268817,-4.6,-5,1.1603,157.0197495
CCCNc1cscc1N,0.703381772,2.707155081,-4.4,-4.5,2.1522,156.0721194
NCc1cc(I)ccn1,0.739850661,2.660589238,-4.2,-4.4,1.1449,233.9653962
NC(=O)Cc1csc(I)n1,0.805522377,2.997130905,-4.9,-4.9,0.7755,267.9167318
CNc1cnccc1I,0.74816132,2.583477238,-4.2,-4.5,1.7279,233.9653962
CCNc1ncc(C#N)cn1,0.672780147,2.42089711,-5,-5,0.78008,148.0748963
Cc1nc(CSN)cs1,0.667210353,3.105798469,-4.1,-4.2,1.55842,160.0128903
CCNC(=S)c1cscn1,0.683062476,3.073306729,-4.1,-4.1,1.4281,172.0128903
NCC=Cc1ccsc1,0.6629886,2.809287771,-4.1,-4.3,1.72,139.0455703
CC(C)CNc1cocn1,0.694544469,3.042637499,-4.5,-4.5,1.7425,140.094963
NCCc1csc(F)n1,0.669368425,3.106928315,-4,-4.2,0.7834,146.0313974
c1snnc1COC1CC1,0.659573703,2.934077855,-5.2,-4.5,1.2171,156.0357339
