smiles,qed,sas,gsk3b_score,jnk3_score,logP,weight
O=C(Nc1cncc(-c2cnc3[nH]ccc3c2)c1)C(=O)Nc1cncc(-c2cnc3[nH]ccc3c2)c1,0.283040358,2.933567269,-10.6,-9.9,4.1404,474.1552718
O=C(c1ccccc1N1C(=O)c2cccc3c(S(=O)(=O)Cl)ccc1c23)c1cccc2ccccc12,0.211336791,2.469729447,-10,-9.8,6.4434,497.0488567
Cn1cc(C2=C(c3cccc(NC(=O)N[C@H]4CCCC[C@H]4N)c3)C(=O)NC2=O)c2ccccc21,0.45023945,3.31900624,-9.7,-8.7,3.1369,457.2113897
O=C1CN=C(c2ccccc2)c2cc(Br)ccc2N1C(=O)c1cc(F)cc2c(=O)c3cc(F)ccc3[nH]c12,0.216300113,2.890252634,-11.1,-7.6,5.7464,571.0343099
NCc1ccc2c(NC(=O)NCc3ccc(-c4ccc5c(c4)CCCO5)cc3)n[nH]c2c1,0.380278289,2.474771562,-10.2,-9.6,4.3353,427.200825
Fc1cc2c(C3=CCNCC3)c[nH]c2cc1Nc1cccc2cnc(Cl)cc12,0.395957634,2.891473774,-9.8,-9.1,5.6289,392.1204025
Fc1cc2[nH]cc(C3=CCNCC3)c2cc1Nc1cccc2cnc(Cl)cc12,0.395957634,2.899413361,-9.6,-9.4,5.6289,392.1204025
Cn1cc(C2=C(c3cccc(NC(=O)C(=O)Nc4ccncc4-c4ccncc4)c3)C(=O)NC2=O)c2ccccc21,0.228570543,2.80350148,-11,-9.6,3.7797,542.1702532
O=C(OS(=O)(=O)c1ccc2c(c1)Cc1ccccc1-2)c1ccc(-c2cccc3cccnc23)cc1,0.290442519,2.470109538,-9.4,-10.5,6.0187,477.1034791
O=C(NCCc1ccc2[nH]ncc2c1)Nc1n[nH]c2nc(C(F)(F)F)ccc12,0.429376732,2.739796968,-9.4,-8.5,3.2172,389.1211927
O=c1[nH]cnc2c1cnn2-c1ccccc1Nc1ccc2c(c1)[nH]c1nc[nH]c(=O)c12,0.353856262,2.958663636,-10.2,-9.6,2.5702,410.1239717
Cc1sc(Nc2cc3c(cc2F)NC(=O)C3)nc1-c1c[nH]c2ncccc12,0.493529529,2.820349039,-9.3,-8.8,4.37212,379.0903093
Nc1n[nH]c2nc(Nc3nnc(-c4ccc5ccccc5c4)o3)ccc12,0.458602846,2.626105813,-9.5,-9.2,3.4869,343.118158
O=C1C(=O)N(C(=O)Nc2ccc3[nH]ncc3c2Cl)c2ccc(-c3ccccc3)cc21,0.464997081,2.561381725,-9.6,-9.6,4.6447,416.067618
C[C@H]1COc2c(F)c(F)cc3c(=O)c(C(=O)Nc4cccc5cnncc45)cn1c23,0.549302462,3.302179457,-10.1,-10,3.4286,408.1033967
C[C@H]1COc2c(Nc3cccc4cnncc34)c(F)cc3c(=O)c(C(=O)O)cn1c23,0.536440845,3.393746515,-9.6,-9.6,3.479,406.1077332
c1ccc(-c2ccnc(N[C@@H]3C[C@H]3c3ccc4ccccc4c3)c2)cc1,0.503962134,2.783978446,-9.6,-9.2,5.8698,336.1626486
O=C(CNc1ccc2c3c(cccc13)CC2)c1ccc2c(c1)-c1ccccc1C2,0.402017773,2.38082807,-9.9,-9.9,5.8044,375.1623143
O=C(Nc1cc(Br)c2cn[nH]c2c1)Nc1n[nH]c2ccc(C(F)(F)F)cc12,0.359020761,2.715458958,-9.9,-9.1,4.8645,438.0051557
O=C(Nc1cc2cc[nH]c2cn1)c1cccc(Nc2nc3ccccc3c(=O)[nH]2)c1,0.368815941,2.505081375,-10.6,-9.6,3.7953,396.1334738
NN(C(=O)Nc1cccc(-c2ccc(F)c(F)c2)c1)c1ccc2cn[nH]c2n1,0.285781182,2.742481391,-9.9,-9.9,3.8153,380.1197155
O=C1CCCc2c1[nH]c1ccc(Nc3n[nH]c4nc(C(F)(F)F)ccc34)cc21,0.46598849,2.853813122,-9.8,-9.7,4.7206,385.1150447
c1cc(Nc2ccc(-c3ccncc3)cn2)nc(-c2ccc3ccccc3c2)c1,0.412702216,2.176992773,-9.9,-9.4,6.1024,374.1531466
O=C(Nc1cnc2[nH]ccc2c1)Nc1nc(-c2c[nH]c3ncccc23)cs1,0.378407788,2.656768846,-9.3,-9.1,4.2067,375.090229
O=C(Nc1cnc2[nH]ccc2c1)C(=O)Nc1nc(-c2c[nH]c3ncccc23)cs1,0.344097929,2.716664922,-9.3,-8.9,3.1399,403.0851437
BrC(c1ccccc1)c1cccc(Nc2cc(-c3ccc4ccccc4c3)[nH]n2)c1,0.270792359,2.718269066,-10.2,-9.6,7.4578,453.0840597
Fc1cc2cnccc2cc1Nc1nnc(-c2ccc3ccccc3c2)o1,0.473842384,2.387168654,-10.1,-9.3,5.3207,356.1073393
Clc1cc2ccncc2cc1Nc1cc(-c2ccc3ccccc3c2)[nH]n1,0.398677513,2.416366731,-9.7,-9.5,6.1751,370.0985242
O=c1[nH]ccc2c(Nc3cc(-c4ccccc4)ccn3)cccc12,0.591531409,2.087162381,-9.3,-8.8,4.3337,313.1215121
Nc1cccc2c(NC(=O)N3CC=C(c4ccnc5[nH]ccc45)CC3)cccc12,0.44149316,2.621716143,-9.2,-9.4,4.6195,383.1746103
O=C1c2ccccc2C(=O)c2cc(Nc3cc(Br)cc4[nH]ncc34)ccc21,0.430186259,2.384848447,-10.4,-9.5,4.8444,417.0112887
NCCc1cccc(-c2cccc(N3CC=C(c4ccnc5[nH]ccc45)CC3)c2)c1,0.499364073,2.621970316,-9.2,-9.1,5.0248,394.2157468
Cc1ccc2cnccc2c1Nc1cc2c(=O)c(C(=O)O)cn3c2c(c1F)OC[C@@H]3C,0.511547475,3.361469374,0,0,4.39242,419.1281343
O=c1[nH]cnc2c1cnn2-c1ccccc1Nc1cncc(C2=CCNCC2)c1,0.499304929,2.990511254,-9,-9.1,2.6241,385.1651082
Nc1c(NC(=O)c2ccccc2Cc2nc3ccccc3c(=O)[nH]2)ccc2cc(Br)ccc12,0.293693355,2.462736268,-11.4,-8.7,5.2641,498.0691379
Fc1ccc2c(Nc3nc(-c4ccccc4)c4ccccc4n3)cccc2c1,0.405705229,2.000403281,-10.2,-9.6,6.3327,365.1328257
Cc1cccc(-c2cccc(C(=O)Nc3ccc(Cl)cc3-c3cccc4ccccc34)c2)c1,0.294169667,1.985548738,-10.3,-9.6,8.38792,447.138992
Cc1cccc(-c2cccc(C(=O)Oc3ccc(N)c(-c4cccc5ccccc45)c3)c2)c1,0.185439651,2.096594892,-11.6,-9.1,7.28362,429.172879
O=C1Cc2cc(C3CCCCC3)ccc2N1C(=O)Nc1n[nH]c2cccc(F)c12,0.653002317,2.784255581,-10.8,-10,4.8709,392.1648541
O=C(Nc1n[nH]c2cccc(F)c12)C(=O)N1C(=O)Cc2cc(C3CCCCC3)ccc21,0.616654106,2.896160056,-10.9,-10.6,3.8041,420.1597688
Nc1cc(-c2cccc(Nc3ccc(Oc4ccc5ccccc5c4)c(Cl)c3)c2)n[nH]1,0.282481818,2.354009705,-10.2,-9.7,7.0014,426.1247389
Cc1cc2ccncc2cc1Nc1cc(-c2ccc3ccccc3c2)[nH]n1,0.430283041,2.372541923,-9.8,-10,5.83012,350.1531466
Cc1c(Nc2ccc3c(c2)Cc2ccccc2-3)cnc2[nH]ccc12,0.471040517,2.473089792,-9.4,-8.2,5.18612,311.1422475
O=C1Cc2cc(Br)c(F)cc2N1C(=O)Nc1cccc(-c2ccc3ccccc3c2)n1,0.390599721,2.594415026,-11.1,-10.2,5.9246,475.033167
O=C1Cc2cc(Br)c(Nc3cccc(-c4ccc5ccccc5c4)n3)cc2N1,0.425482766,2.422058764,-10.4,-9.7,5.9025,429.0476742
O=C(Nc1ccc(F)c2cnccc12)c1cc(F)cc2c(=O)c3cc(F)ccc3[nH]c12,0.399904681,2.527755802,-10.7,-9.7,4.8991,419.0881613
Cc1nccc(-c2cccc(Nc3c4ccccc4c(C=O)c4ccccc34)c2)n1,0.288814332,2.389889243,-10,-9.7,6.31452,389.1528122
O=C(Nc1nccc2ccc([N+](=O)[O-])cc12)Nc1n[nH]c2cccc(I)c12,0.232418927,2.711515572,-10,-8.9,4.2679,473.9937362
CC1COc2c(F)c(Nc3ccc(F)c4ccccc34)cc3c(=O)c(C(=O)O)cn1c23,0.494482465,3.179510223,-9.8,-9.6,4.8281,422.1078134
Cc1cc2c(NCc3cc(=O)oc4ccc5ccccc5c34)cccc2cn1,0.342344091,2.370525744,-9.3,-9,5.41492,366.1368278
Nc1cccc2cnc(Nc3ccc4c(c3)NC(=O)C4)cc12,0.633654871,2.454148838,-8.9,-8.6,3.0552,290.1167611
O=c1[nH]cnc2[nH]c3cc(N4CC=C(c5c[nH]c6ncccc56)CC4)ccc3c12,0.435033471,3.006118768,-9.7,-9.9,3.5744,382.1542092
Fc1cccc(-c2ccc3c(c2)CCN3c2ccc3cn[nH]c3n2)c1,0.590114718,2.476706122,-9.3,-9.1,4.4582,330.1280747
Fc1cc(Nc2cccc(-c3ccc4c(c3)CCO4)c2)cc2[nH]ncc12,0.546332357,2.4336191,-9.7,-9.2,5.0475,345.1277404
CN(c1c2ccccc2c(C=O)c2ccccc12)C1CCN(c2ncnc3ccccc23)CC1,0.255857783,2.617183246,-10.1,-9.9,5.8539,446.2106615
C1=C(c2ccnc3[nH]ccc23)CCN(c2cc(-c3ccccc3)ccn2)C1,0.569164935,2.543332799,-9.5,-9.3,4.9186,352.1687966
O=c1[nH]c(=O)c2cc(Nc3cc(-c4ccc5ccccc5c4)[nH]n3)ccc2[nH]1,0.390379547,2.420829496,-10.3,-9.5,3.5033,369.1225747
Fc1cc(Nc2n[nH]c3cnccc23)cc2[nH]ncc12,0.5217424,2.766094935,-8.1,-7.7,2.7169,268.0872725
O=c1[nH]ccc2cc(Nc3n[nH]c4nc(C(F)(F)F)ccc34)ccc12,0.518396452,2.703024801,-9.2,-8.8,3.5618,345.0837446
O=C(CN1CC=C(c2ccnc3[nH]ccc23)CC1)c1ccc2c(c1)-c1ccccc1C2,0.423020674,2.695448185,-10.4,-9.9,5.1061,405.1841124
Fc1cccc2cc(Nc3n[nH]c4cnc(Br)cc34)ncc12,0.5285281,2.784193549,-9.1,-8,4.1513,357.0025356
Fc1cc(N2CC=C(c3cncc4ccccc34)CC2)c2cnccc2c1,0.493815671,2.652812308,-9.2,-9,5.2158,355.1484758
N[C@H]1CC[C@@H](Nc2ncc3ccc(F)cc3n2)C1,0.850979093,3.083625625,-7.4,-6.7,2.0606,246.1280747
N[C@@H]1CC[C@H](Nc2ncc3ccc(F)cc3n2)C1,0.850979093,3.083625625,-7.9,-7.1,2.0606,246.1280747
C1=C(c2cncc3ccccc23)CCN(Cc2ccc3ccncc3c2)C1,0.515761512,2.436566987,-9.2,-8.8,5.0723,351.1735477
O=c1[nH]cnc2cc(Nc3cc4cc[nH]c4cn3)cc(Cl)c12,0.53037069,2.793626242,-8.7,-8.3,3.1964,311.0573876
O=C1Cc2cc(C3CCCCC3)ccc2N1c1cnc2[nH][nH]c(=O)c2c1,0.7432712,2.847798518,-10.3,-9.6,3.5197,348.1586259
Cc1cc2ccc(Nc3cc(Br)c4cn[nH]c4c3)cc2cn1,0.537509275,2.549605088,-8.5,-8.5,4.92562,352.0323585
Clc1cccc2c(Nc3cc(-c4ccc5ccccc5c4)[nH]n3)cncc12,0.398677513,2.399765193,-9.8,-9.3,6.1751,370.0985242
Brc1ccc(N2CC=C(c3cncc4ccccc34)CC2)c2ccncc12,0.411245009,2.650056923,-9.3,-9.1,5.8392,415.0684097
O=C(Nc1cnc2[nH]ccc2c1)Nc1n[nH]c2ccc(C(F)(F)F)cc12,0.433025283,2.637242587,-9.6,-8.9,4.102,360.0946436
O=C1c2ccccc2C(=O)c2cc(NC(=O)N3C(=O)Cc4ccc(C(F)(F)F)cc43)ccc21,0.4594889,2.556811948,-11.6,-10.8,4.602,450.0827416
Cc1cc(=O)[nH]c2ccc(OC(=O)c3ccc4c(c3)-c3ccccc3C4)cc12,0.365598262,2.267330622,-10.9,-10.4,4.62692,367.1208434
Clc1cccc(-c2cc(Cl)ccc2Nc2ncnc3[nH]c4ccc(Br)cc4c23)c1,0.277573559,2.469118768,-9.5,-8.6,7.591,481.9700639
c1ccc(-c2ccnc(Nc3ccnc4ccncc34)c2)cc1,0.607419312,2.125817365,-8.6,-9,4.4354,298.1218464
O=C(Nc1cccc(-c2ccc3ccccc3c2)n1)N1C(=O)c2cccc3c(S(=O)(=O)Cl)ccc1c23,0.290705426,2.647618499,-11.9,-10.6,6.1748,513.0550047
O=C(Nc1cccc(-c2ccc3ccccc3c2)n1)C(=O)N1C(=O)c2cccc3c(S(=O)(=O)Cl)ccc1c23,0.250763652,2.761873146,-11.2,-11.1,5.108,541.0499193
O=c1[nH]cnc2[nH]c3cc(Nc4cc(Br)c5cn[nH]c5c4)ccc3c12,0.365314707,2.90930308,-9.3,-9.5,3.7868,394.0177711
O=C(Nc1cccc(-c2ccccc2)c1)C(=O)Nc1ccc(Cl)cc1-c1cccc2ccccc12,0.265279795,2.075412705,-11.2,-10.1,7.4044,476.1291556
O=C1NC(=O)c2c(Nc3ncnc4[nH]c5cc(Br)ccc5c34)cccc21,0.441183192,2.682637489,-9.8,-8.8,3.5008,407.0017867
O=C(O)c1cc(Nc2cc(-c3cc(F)cc(Br)c3)[nH]n2)c2[nH]c(=O)ccc2c1,0.376838597,2.725054867,-9.5,-8.7,4.2616,442.0076806
Cc1cccc(-c2ccc(Nc3ccc4[nH]nc(I)c4c3)cc2)c1,0.402357423,2.281124013,-8.8,-8.7,5.88652,425.0388955
Ic1n[nH]c2ncnc(Nc3cnc4[nH]cc(Cc5ccccc5)c4c3)c12,0.345223256,2.887840385,-8.9,-9.8,4.1682,467.0355414
O=C(Nc1ccc2[nH]nc(Br)c2c1)C(=O)Nc1n[nH]c2nc[nH]c(=O)c12,0.304115499,3.104331361,-9.5,-8.8,0.8622,415.9980982
N#Cc1ccc2c(c1)CCC(=O)N2C(=O)Nc1nnc(-c2cccc3ccccc23)o1,0.528971094,2.630829857,-11.3,-10,4.27278,409.1174893
c1cc(NCc2ccc(-c3ccc4c(c3)CCCO4)cc2)cc(-c2cn[nH]c2)c1,0.467456664,2.310089325,-9.6,-9.3,5.6808,381.1841124
CC(Cc1ccc2[nH]ncc2c1)NC(=O)Nc1n[nH]c2cc(Br)ccc12,0.407766608,3.020704253,-9,-8.6,3.9544,412.0647213
Cc1ccc(-c2csc(NC(=O)Nc3ccc4c(c3)C(=O)c3ccccc3C4=O)n2)cc1C,0.358848686,2.251318787,-11,-10.9,5.84634,453.1147125
Fc1cc(Br)cc(-c2cc(Nc3ccnc4ccc(I)cc34)n[nH]2)c1,0.339923263,2.648103159,-9,-8.7,5.8747,507.9195847
Fc1cc(Br)cc(-c2cc(Nc3ccc4nccc(Cl)c4c3)n[nH]2)c1,0.434653361,2.532926236,-8.9,-9.2,5.9235,415.9839644
Brc1cc2cnccc2cc1Nc1cc2ccccc2cn1,0.53383644,2.317729274,-9,-8.2,5.2891,349.0214595
Clc1cc2ccncc2cc1Nc1cc2ccccc2cn1,0.554245254,2.24915886,-8.9,-8.2,5.18,305.0719751
O=C(Nc1ccc(F)c2ccccc12)Nc1n[nH]c2cccc(F)c12,0.498276801,2.281682005,-9.6,-9.2,4.6383,338.0979174
O=C(Nc1ccc(F)c2ccccc12)C(=O)Nc1n[nH]c2cccc(F)c12,0.474126287,2.373791696,-10.2,-9,3.5715,366.0928321
ON=C(Nc1ncc2cc(F)cc(F)c2n1)c1cccc2ccccc12,0.244588014,2.644656566,-10.1,-9,4.3091,350.0979174
Fc1cccc(-c2ccc(Nc3ccnc4[nH]nc(Br)c34)cc2F)c1,0.482873977,2.585008928,-9,-9.1,5.4092,400.0135149
C1=C(c2ccnc3[nH]ccc23)CCN(c2cc3cc[nH]c3cn2)C1,0.592298887,2.930946266,-8.7,-8.6,3.7329,315.1483955
O=c1cc(Nc2n[nH]c3ncc(Br)cc23)c2ccncc2[nH]1,0.512315469,2.814981771,-8.3,-8,2.7005,356.002121
O=C(O)c1ccc2c(Nc3cccc(-c4cn[nH]c4)c3)n[nH]c2c1,0.461072101,2.430409288,-8.7,-8.2,3.3948,319.1069247
Cc1cc2cn[nH]c2cc1Nc1cc(F)c2ccccc2c1,0.550807149,2.304335617,-9,-8.9,4.90722,291.1171757
NN(C(=O)c1cccc(Nc2nc3ccccc3c(=O)[nH]2)c1)C(=O)c1ccc2c(c1)NC(=O)C2,0.159892434,2.741784899,-11.4,-10.5,2.3176,454.1389531
O=C1Cc2ccc(C(=O)NNC(=O)N(c3cccc(C(=O)O)c3)c3nc4ccccc4c(=O)[nH]3)cc2N1,0.268423588,2.890947274,-10.8,-9.6,2.3086,498.1287823
Clc1ccc2c(Nc3cc(-c4ccc5ccccc5c4)[nH]n3)cccc2n1,0.37294701,2.279551154,-10.4,-10,6.1751,370.0985242
Cn1cc(C2=C(c3cccc(NC(=O)NCc4ccc(-c5ccc6ccccc6c5)cc4)c3)C(=O)NC2=O)c2ccccc21,0.18869066,2.612986571,-11.8,-9.9,6.8874,576.2161408
O=C1NC(=O)c2cc(Nc3cc4cn[nH]c4cn3)ccc21,0.618406004,2.606927858,-8.3,-8.2,1.5851,279.0756245
O=c1[nH]ccc2cc(N3CCCc4c3cccc4C(F)(F)F)ccc12,0.698542465,2.510978647,-9.4,-9.1,4.6312,344.1136478
O=C(Nc1ccc(N2C(=O)c3cccc4cccc(c34)C2=O)cc1)Nc1cccc(-c2ccc3ccccc3c2)n1,0.229182215,2.426659649,-11,-10.4,7.4996,534.1691906
C[C@H](Nc1ccc2c(c1)[nH]c1nc[nH]c(=O)c12)c1cccc2cnccc12,0.454172075,3.087425917,-9.2,-9,4.1257,355.1433102
CC1COc2c(F)c(Nc3cccc4c3CC(=O)N4)cc3c(=O)c(C(=O)O)cn1c23,0.613530307,3.430178752,-9.9,-9.4,3.0304,409.1073988
O=C(Nc1nc2ccccc2c(=O)[nH]1)c1cc2c(=O)[nH]c3ccccc3c2s1,0.431391965,2.488987032,-9.9,-9.7,3.2316,388.0630112
c1ccc(-c2ccnc(Nc3ccc4cn[nH]c4n3)n2)cc1,0.605067763,2.339754826,-8.4,-8.5,3.1585,288.1123444
Brc1cc2[nH]ncc2cc1Nc1cccc(-c2ccc3c(c2)CCO3)c1,0.460967267,2.445086233,-9.3,-9.1,5.6709,405.0476742
O=C(Nc1ncnc2scc(-c3ccccc3)c12)c1n[nH]c(=O)c2ccccc12,0.479940539,2.344398858,-8.8,-9,3.8471,399.0789957
CC(Cc1ccc2[nH]ncc2c1)Nc1ccc2c(c1)[nH]c1nc[nH]c(=O)c12,0.395644867,3.2335747,-8.9,-9,3.3238,358.1542092
C[C@H]1COc2c(C3(N)CC3)c(F)cc3c(=O)c(C(=O)Nc4cncc(-c5cnc6[nH]ccc6c5)c4)cn1c23,0.331995586,3.716065961,-10.7,-10,4.2324,510.1815668
C[C@H]1COc2c(C3(NC(=O)Nc4cncc(-c5cnc6[nH]ccc6c5)c4)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,0.248961881,3.799208303,-11.8,-9.8,4.5413,554.1713961
C[C@H]1COc2c(C3(NC(=O)C(=O)Nc4cncc(-c5cnc6[nH]ccc6c5)c4)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,0.228509565,3.86535392,-10.8,-10.1,3.4745,582.1663107
Clc1cc2[nH]ncc2cc1N1CC=C(c2ccnc3[nH]ccc23)CC1,0.56402561,2.934748118,-8.8,-9.3,4.3863,349.1094232
O=C(Nc1cccc2ccccc12)Nc1ncnc2scc(-c3ccccc3)c12,0.38395925,2.15310231,-9.9,-9.1,6.1555,396.1044821
Brc1cc2cn[nH]c2cc1Nc1ccc(Cc2ccc3c(c2)CCN3)cc1,0.402088571,2.56185,-8.8,-9.1,5.6278,418.0793087
Clc1cc2[nH]ncc2cc1Nc1ccc(Cc2ccc3c(c2)CCN3)cc1,0.440594154,2.490528462,-9.5,-9.2,5.5187,374.1298243
Cc1cc2[nH]ncc2cc1Nc1ccc2[nH]ncc2c1,0.518203569,2.457410189,-8,-8.3,3.49122,263.1170954
Cc1cc2ccccc2cc1Nc1cc2cc[nH]c2cn1,0.55212113,2.258669923,-9,-8.5,4.76812,273.1265975
O=[N+]([O-])c1cccc(-c2ccnc(Nc3ccn4ncc(Br)c4n3)n2)c1,0.402738117,2.620233797,-8.8,-8.5,3.6006,411.0079347
O=c1[nH]cnc2[nH]c3cc(NCc4ccc(-c5ccc6ccccc6c5)cc4)ccc3c12,0.338125605,2.410427167,-10.3,-10.3,5.8367,416.1637113
O=c1[nH]ncc2ccc(Nc3ccc4cn[nH]c4n3)cc12,0.520075771,2.631770171,-8.4,-8.5,1.938,278.0916089
Clc1cnc(NCc2ccc(-c3ccc4ccccc4c3)cc2)nc1-c1c[nH]c2ccccc12,0.276726981,2.322962814,-9.8,-10.7,7.7106,460.1454744
Brc1cc(N2CC=C(c3cncc4ccccc34)CC2)cc2cnccc12,0.411245009,2.717371731,-9.2,-9,5.8392,415.0684097
O=C(Nc1cccc2cnccc12)C(=O)N1CCCc2cc(-c3ccccc3)ccc21,0.484763346,2.295630669,-9.7,-9.6,4.8197,407.1633769
FC(F)(F)c1cc2cc(Nc3cc(-c4ccccn4)c(Br)cn3)ccc2cn1,0.407162614,2.629716583,-9.4,-8.7,6.2167,444.0197431
Clc1cc(Nc2ccc3[nH]nc(Br)c3c2)cc2cn[nH]c12,0.487966801,2.838047404,-8.2,-8.2,4.5987,360.9729851
Cc1cc2cn[nH]c2cc1Nc1cc2c(nn1)-c1ccccc1C2,0.517214256,2.680255556,-9.5,-9.3,3.97612,313.1327455
O=C(NCc1ccc(-c2cccnc2)cc1)Nc1cc2cn[nH]c2cn1,0.528932736,2.329812506,-9.5,-8.8,3.3416,344.1385591
C1=C(c2ccnc3[nH]ccc23)CCN(c2cc3cn[nH]c3cn2)C1,0.59571599,3.007232804,-8.9,-8.7,3.1279,316.1436445
Clc1ccc(Nc2cc3cn[nH]c3cn2)c2ccncc12,0.588342364,2.61461434,-8,-8,3.9031,295.062473
O=c1[nH][nH]c2ncc(Nc3cccc(-c4cccnc4)n3)cc12,0.539673034,2.627156968,-9,-8.6,2.4518,304.107259
O=C(Nc1nc(-c2ccc3c(c2)Cc2ccccc2-3)cs1)N1CC=C(c2c[nH]c3ncccc23)CC1,0.294910189,2.786179539,-11,-11.3,6.5788,489.1623314
O=C1CCCc2c1[nH]c1cc(Nc3n[nH]c4cc(Br)ccc34)ccc21,0.443796779,2.626890857,-9.5,-9.2,5.0693,394.0429232
Cc1ccc(-c2cccc(Cl)c2)cc1NC(=O)Nc1ccc2[nH]nc(Br)c2c1,0.325642534,2.327740622,-9.9,-8.6,6.59822,454.0196009
Cc1ccc(-c2cccc(Nc3ccc4[nH]nc(Br)c4c3)c2)cc1N,0.395574258,2.426282005,-9.6,-9.1,5.62662,392.0636586
O=C(NCc1ccc(-c2ccc3c(c2)CCCO3)cc1)Nc1n[nH]c2cccc(I)c12,0.309617493,2.544484092,-10.4,-10,5.4812,524.0709239
O=C(NCc1ccc(-c2ccc3c(c2)CCCO3)cc1)C(=O)Nc1n[nH]c2cccc(I)c12,0.258295081,2.631944892,-10.2,-9.7,4.4144,552.0658385
Fc1ccc(-c2cccc(Nc3ccnc4[nH]ccc34)c2)cc1F,0.540756756,2.198753244,-9,-9.1,5.2517,321.1077539
Clc1c(Nc2ccc3c(c2)Cc2ccccc2-3)ccc2[nH]ncc12,0.446172863,2.384291092,-9.5,-8.7,5.5311,331.0876251
Ic1cccc2[nH]nc(Nc3cccc(-c4cn[nH]c4)c3)c12,0.448645821,2.653251405,-8.5,-8.7,4.3012,401.0137434
Fc1ccc2[nH]cc(C3=CCN(c4cc(-c5ncc[nH]5)ccn4)CC3)c2c1,0.570404428,2.813779039,-9.8,-9.1,4.3858,359.1546238
O=C(Nc1cccc2c1CCNC2)N(c1ccccc1)c1ccc2[nH]cc(C3=CCNCC3)c2c1,0.320183557,2.959634329,-10.6,-9.1,5.5605,463.2372105
O=C(Nc1nc(-c2ccc3c(c2)Cc2ccccc2-3)cs1)c1ccccc1Cc1nc2ccccc2c(=O)[nH]1,0.269430717,2.596165281,-11.1,-11.8,6.4609,526.1463469
C1=C(c2c[nH]c3ncccc23)CCN(c2ccc3[nH]ncc3c2)C1,0.592298887,2.718105881,-8.9,-9.3,3.7329,315.1483955
O=C1C(=O)N(C(=O)Nc2cc(-c3cccnc3)ccn2)c2ccc(-c3ccccc3)cc21,0.490242727,2.429399956,-10.7,-9.8,4.572,420.1222404
C[C@H]1COc2c(C3(N)CC3)c(F)cc3c(=O)c(C(=O)NNc4ccc5[nH]ncc5c4)cn1c23,0.355674673,3.660278111,-10.5,-8.8,2.675,448.1659168
C[C@H]1COc2c(C3(N)CC3)c(NNc3ccc4[nH]ncc4c3)cc3c(=O)c(C(=O)O)cn1c23,0.294058922,3.724616573,-9.9,-8.4,2.9162,446.1702532
Nc1n[nH]c2cc(CNC(=O)NCc3ccc(-c4ccc5c(c4)CCCO5)cc3)ccc12,0.38416835,2.432965016,-10.5,-10.1,4.1365,427.200825
O=S(=O)(Nc1nnc(-c2ccc3ccccc3c2)o1)c1cccc2cnccc12,0.48282215,2.371205012,-10.7,-9,4.2388,402.0786613
O=C(Nc1cc(CCc2ccccc2)ccn1)N1CC=C(c2ccnc3[nH]ccc23)CC1,0.470936949,2.634592026,-9.8,-10.3,5.0643,423.2059104
Fc1cccc(-c2ccc3c(c2)CCN3c2ccc3[nH]ncc3c2)c1,0.55706434,2.261763294,-9,-8.9,5.0632,329.1328257
CC(Cc1ccc2[nH]ncc2c1)NC(=O)N1CC=C(c2c[nH]c3cc(F)ccc23)CC1,0.453385874,3.19751139,-9.9,-9.5,4.6132,417.1964886
CC(Cc1ccc2[nH]ncc2c1)Nc1ccc2c(C3=CCNCC3)c[nH]c2c1,0.418519148,3.27850487,-8.7,-9.1,4.464,371.2109958
O=C(Nc1ccc2cn[nH]c2c1)c1ccc(Nc2cc3cccc(F)c3cn2)cc1,0.38697724,2.316084522,-9.3,-9.2,5.2461,397.1338884
O=C(NCCc1ccc2[nH]ncc2c1)C(=O)Nc1n[nH]c2nc(C(F)(F)F)ccc12,0.378414836,2.809969055,-9.7,-8.9,2.1504,417.1161073
C#Cc1ccc2c(Nc3cc(F)cc4cnccc34)n[nH]c2c1,0.550763194,2.690455043,-9.4,-9.3,3.9751,302.0967746
CC(Cl)C(=O)c1ccc2c(c1)CC(=O)N2c1cnc2[nH]cc(Cc3ccccc3)c2c1,0.350663397,3.134487673,-9.5,-8.9,5.1845,429.1244046
O=C(Nc1n[nH]c2cccc(I)c12)NC1(c2ccc3ccccc3c2)CC1,0.36513153,2.672273299,-9.4,-9.1,5.1315,468.0447092
O=C(Nc1n[nH]c2cccc(I)c12)C(=O)NC1(c2ccc3ccccc3c2)CC1,0.295484857,2.759085867,-9.7,-9.4,4.0647,496.0396238
O=C(Nc1ccc2c(c1)C(=O)c1ccccc1C2=O)Nc1cccc2cnncc12,0.470380659,2.336539285,-10.1,-9.9,4.0492,394.1065903
Cc1sc(Nc2cc3c(cc2Br)CC(=O)N3)nc1-c1c[nH]c2ncccc12,0.419067237,2.871712944,-9,-8.9,4.99552,439.0102432
CN1CCN(c2ccc(Nc3cc4c5c(c(=O)oc4cc3O)CCCC5)c3cnccc23)CC1,0.348814248,2.768192281,-10.3,-10,4.421,456.2161408
O=c1cc(CN2CC=C(c3c[nH]c4ncccc34)CC2)c2c(ccc3ccccc32)o1,0.333392653,2.657685811,-10.7,-10.2,5.1118,407.1633769
