smiles,qed,sas,gsk3b_score,jnk3_score,weight,logP
Cc1cccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(Nc3ccccn3)cc2)c1,0.341889987,2.306626806,0.23,0.2,440.551,6.26082
CC(C)C(=O)Nc1ccc(-c2nc3ccccc3n2-c2ccncc2)cc1,0.577341789,2.05031827,0.15,0.05,356.429,4.682
COc1ccc(-c2ccc(C(N)=O)c3[nH]c4cc(C(=O)Nc5ccccc5)ccc4c23)cc1,0.347185027,2.163044284,0.24,0.06,435.483,5.3479
O=C1NC(=O)C(=Cc2ccc(-c3ccccc3)cc2)S1,0.854122807,1.941004124,0.58,0.23,281.336,3.6775
CC(=O)Nc1ccc(Nc2ccc(-c3cccc4cnccc34)cc2)cc1,0.501697541,1.906013011,0.38,0.3,353.425,5.6038
O=C1NC(=O)c2c1c1cc(-c3ccccc3)ccc1[nH]2,0.662246009,2.237390596,0.71,0.17,262.268,2.7185
CC(=O)Nc1nc(NCc2ccccc2)nc(-c2ccco2)n1,0.752451185,2.194231621,0.02,0,309.329,2.7021
Cc1nc(-c2cnc3[nH]ncc3c2)c2cnn(C(C)C)c2n1,0.613812963,2.821844236,0.5,0.21,293.334,2.65392
COc1ccc(-n2nc(C(N)=O)c3c2-c2cc(NC(=O)c4ccccc4Cl)ccc2CC3)cc1,0.441247516,2.33600409,0.08,0.04,472.932,4.6511
CCC(C)C(N)C(=O)N1C(=O)N(c2cccc(N)c2)C2=C1C(=O)CC2,0.814673671,3.707125915,0.01,0,342.399,1.3637
Cc1ccc(Nc2ccc(Nc3ncccc3N=C(O)C=Cc3ccccc3)cc2)cc1,0.218740635,2.482456178,0.03,0.09,420.516,7.17862
CC(=O)c1ccc(-c2cnc(N)c(-c3ccc(C(O)=NC(C)C)cc3)c2)cc1,0.377589455,2.397853107,0.34,0.13,373.456,4.9134
CN(C)C(=O)n1cc(-c2cnc3ccccc3c2)cn1,0.680012982,2.435940087,0.21,0.19,266.304,2.628
CNCC(=O)Nc1ccc(-c2nc(N3CCOCC3)c3ccnn3c2)cc1,0.710024966,2.519110188,0.06,0.02,366.425,1.3908
O=C(Nc1cnccc1Nc1ccccc1)Nc1ccccc1,0.665990915,1.804231176,0.11,0.14,304.353,4.4692
CC(=O)Nc1ccc(-c2nc(N3CCOCC3)c3cnn(-c4ccccc4)c3n2)cc1,0.551685901,2.250378091,0.04,0.1,414.469,3.2775
CC(=O)c1cnc2ccc(-c3cc(F)c(O)c(Cl)c3)cc2n1,0.725854441,2.374883509,0.12,0.15,316.719,3.9975
Cc1cccc(-c2[nH]c(CNc3ccc(C(=O)NC)cc3)nc2-c2ccc3ncnnc3c2)c1,0.355399923,2.642476197,0.31,0.17,449.518,4.36202
O=C(Nc1nccs1)c1ncc(-c2cccnc2)s1,0.804313736,2.468180262,0.17,0.04,288.357,2.9139
CC(C)C(=O)Nc1ccc(-c2nc(N3CCOCC3)c3cnn(C4CCNCC4)c3n2)cc1,0.618154348,2.646167488,0.21,0.08,449.559,2.8489
Cc1ccc(C(=O)Nc2ccc(CN3CCOCC3)c(C(F)(F)F)c2)cc1Nc1ncnc2cnc(NCc3ccccc3)nc12,0.175776696,2.82737574,0.35,0.19,628.659,6.18722
N#Cc1ccc(-c2nccnc2C2CN(c3ncc4ccccc4n3)C2)cc1,0.55298838,2.538660265,0.14,0.16,364.412,3.56228
COc1ccc(-n2nc(C(N)=O)c3c2-c2cc(NC(=O)c4ccccc4)ccc2CC3)cc1,0.49199066,2.254807847,0.08,0.01,438.487,3.9977
CCN(CC)C(=O)c1ccc(-c2cnc3ccccn23)cc1,0.738253287,2.084793687,0.11,0.01,293.37,3.4833
COc1ccc(-c2ccc(C(=O)Nc3ccccc3N)cc2)cc1,0.708716573,1.568300363,0.05,0,318.376,4.1967
O=C(Nc1ccc(Cl)cc1)c1ccc(-c2n[nH]c3ccccc23)cc1,0.539049786,1.790158296,0.43,0.24,347.805,5.1356
O=C(Nc1ccc(-n2ccccc2=O)cc1)c1cccc(Cl)c1,0.797511568,1.782657955,0.03,0.01,324.767,3.7432
COc1ccc(Nc2ncc(C(=O)Nc3ccccc3CNC(=O)Cc3ccccc3)s2)cc1,0.318607779,2.172979694,0.05,0.15,472.57,5.0065
Cc1ccc(-c2nc(-c3cccc4ccccc34)[nH]n2)cc1OC,0.600457426,2.062619837,0.3,0.05,315.376,4.60892
Cc1ccc(-c2ccccc2)cc1Nc1nccc(-c2cnc3ccccn23)n1,0.448588038,2.296609644,0.6,0.51,377.451,5.51032
COc1ccc(C(=O)Nc2cc(-c3ccccc3)ccn2)cc1OC,0.765466337,1.744289698,0.19,0.33,334.375,4.0181
CC(=O)c1c(NC(=O)Nc2ccc(N3CCOCC3)cc2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccccc1,0.266745499,2.536718465,0.06,0.03,550.446,6.5293
COc1ccc(-c2n[nH]c3ccc(-c4cnn(C)c4)cc23)cc1OC,0.618599885,2.249201236,0.56,0.17,334.379,3.6476
COc1ccc(CNC(=O)c2ccc(-c3cncc(C)c3)cc2)cc1OC,0.719852039,1.875064024,0.15,0.02,362.429,4.00422
CC(=O)c1ccc(-c2nc(-c3cccc4ccccc34)on2)cc1,0.511575306,1.862825771,0.06,0.01,314.344,4.7594
COc1ccc(-n2c(C(C)=O)cc3ccccc32)cc1OC,0.686382239,2.011288121,0.04,0,295.338,3.8503
N#Cc1cnc2ccc(-c3ccc(Cl)c(Cl)c3)nc2n1,0.684166924,2.446300411,0.25,0.15,301.136,3.87028
COc1ccc(Nc2ncc3c(n2)-c2ccccc2C3=O)cc1,0.62784842,2.01534758,0.53,0.47,303.321,3.4402
COC(=O)c1ccc2c(c1)C(=Cc1ccc(Cl)cc1)C(=O)N2,0.680290372,2.023247179,0.75,0.33,313.74,3.6193
COc1ccc(CNC(=O)c2cc(-c3cncc(-c4ccccn4)n3)ccn2)cc1,0.535233047,2.25850655,0.24,0.11,397.438,3.5392
CC(C)(C)c1ccc(NC(=O)Nc2ccc(-c3cccc4cnccc34)cc2)cc1,0.39872979,2.004782441,0.55,0.27,395.506,6.8433
O=C(Nc1ccc(Cl)cc1)c1ccc(-c2noc(C(F)(F)F)n2)cc1,0.730613218,2.007206621,0.08,0.02,367.714,4.6611
CC(C)(C)C(=O)CN1C(=O)C(NC(=O)c2ccc3ccccc3c2)CC1=O,0.841929106,2.715850239,0.02,0.04,366.417,2.3123
CC(C)C(=O)Nc1nc(-c2ccccc2)nc(NC(=O)c2ccccc2)n1,0.725975044,2.008039249,0.08,0,361.405,3.3854
Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1Nc1ncnc2cnc(Nc3ccc(N4CCOCC4)cc3)nc12,0.197221154,2.731618289,0.42,0.47,600.605,6.32312
COc1ccc(C(=O)Nc2cccc(C(=O)O)c2)cc1OC,0.886514626,1.539402046,0,0.01,301.298,2.6543
COc1ccc(C(=O)Nc2ccc(Cl)c(C(=O)Nc3ccc4c(c3)-c3c(c(C(N)=O)nn3C)CC4)c2)cc1,0.33970878,2.45294445,0.1,0.05,529.984,4.4512
CC(N)C(=O)NC(C(=O)N1CCCC1C(=O)NCc1ccccc1)C(C)C,0.655916962,2.921958091,0.01,0,374.485,0.7818
COc1cc(OCc2cccc(-c3cnc(N)cn3)c2)c2cc(-c3cn4nc(OC)sc4n3)oc2c1,0.327896969,3.095997109,0.24,0.07,500.54,4.8394
COc1ccc(C(=O)Nc2nc(-c3ccccc3)cs2)cc1OC,0.760136042,1.712573272,0.01,0.02,340.404,4.0796
COc1cccc(-c2nsc(NNC(=O)c3ccccc3)n2)c1,0.705038698,2.106056421,0.07,0,326.381,2.9706
Cc1cccc(-c2nc(N)c3ccccc3n2)c1,0.704351446,1.773467793,0.09,0.01,235.29,3.18742
CC(=O)c1ccc(-c2cccc3c(Nc4ccc(NC(=O)CCN)cc4)noc23)cc1,0.377231816,2.328603099,0.16,0.07,414.465,4.7283
Cc1ccc(NC(=O)c2ccc(C(C)(C)C)cc2)cc1Nc1ncnc2cnc(NC3CCOC3)nc21,0.33213358,3.094270262,0.38,0.2,497.603,5.22242
CCN(CC)CCOc1ccc(-c2nc(-c3cccc4c3ncn4CCO)c[nH]c2=O)cc1,0.38769405,2.785877807,0.3,0.05,447.539,3.1665
COc1ccc(C(=O)Nc2ccc(C(=N)N)cc2)cc1,0.587131498,1.545988872,0,0,269.304,2.23157
COc1ccc(CNc2nc(Nc3cc(N4CCOCC4)ccc3OC)ncc2[N+](=O)[O-])o1,0.362593162,2.780852381,0.43,0.33,456.459,3.1873
O=C(NC1CCCCCC1)c1ccc(-c2cccc3c(Nc4ccccc4)n[nH]c23)cc1,0.323530994,2.25820984,0.38,0.14,424.548,6.4261
COc1ccc(CNc2nc(N3CCCCC3)nc3c2ncn3C2CCOCC2)cc1,0.647522509,2.483382299,0.13,0.05,422.533,3.7888
COc1ccc(C(=O)Nc2ccc(Cl)c(C(=O)Nc3cccc4cnccc34)c2)cc1,0.442941549,1.951911482,0.17,0.15,431.879,5.4014
COc1ccc(Nc2ncc(Nc3ccccc3)cc2-c2nc(C)nc(N)n2)cc1,0.439534106,2.335676685,0.24,0.24,399.458,4.32002
O=C(NCC(Cc1ccccc1)NC(=O)OCc1ccccc1)Nc1cccc2cnccc12,0.353311557,2.649644163,0.17,0.09,454.53,4.894
COc1cccc(-n2nc(C(=O)Nc3cnccc3N3CCC(C)CC(C)C3)c3cccnc32)c1,0.444303027,3.257251337,0.1,0.04,470.577,4.9488
CNC(=O)c1nn(-c2ccc(Cl)cc2Cl)c2c1C1CC(C2)C1,0.911040755,3.485842068,0.01,0.02,336.222,3.5884
CCNC(=O)Nc1ccc(-c2nc(N3CCOCC3)c3ccncc3n2)cc1,0.725153034,2.320500603,0.19,0.12,378.436,2.6698
CC(=O)Nc1cc(C(=O)O)nc(-c2cccc3ccccc23)c1,0.775149951,2.006931726,0.13,0.07,306.321,3.5584
COc1ccc(Nc2nccc(Nc3cc(C(=O)O)ccc3F)n2)cc1,0.619218931,2.066404957,0.66,0.53,354.341,3.8097
COc1cc(Nc2ncc(-c3ccccc3)s2)ccc1OCCNC(=O)CCC,0.466379052,2.18372646,0.07,0.18,411.527,4.8574
CC(C)C(=O)OC1CC(C)=NN=C2c3ccc(NC(=O)CN4CCCC4=O)cc3CC21,0.734297985,3.787158067,0.06,0.02,424.501,2.5563
Cc1cc(C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)n(-c2ccccc2)n1,0.500742203,2.087004403,0.08,0.01,432.505,3.74742
Cc1ccc(-c2ccc(OCCCCN3CCC(c4noc5ccccc45)CC3)cc2)cc1,0.281141116,2.212967105,0.03,0,440.587,6.84182
N#Cc1cccc(-c2n[nH]c3ccc(-c4nccs4)cc23)c1,0.602468295,2.408176612,0.55,0.17,302.362,4.22508
COc1ccc(-n2nc(C(F)(F)F)cc2NC(=O)Nc2cccc3cnccc23)cc1,0.475343344,2.328514368,0.37,0.07,427.386,5.0919
Cc1ccc(Nc2ncc(-c3ccccc3)c(-c3ccc(Cl)cc3)n2)cc1,0.44360846,1.876063255,0.39,0.5,371.871,6.51602
COc1ccc(-c2ccc3nccc(Nc4ccc(N5CCOCC5)cc4)c3n2)cc1,0.503876816,2.208338988,0.2,0.41,412.493,4.8856
Cc1ccc(NC(=O)c2ccc(NC(=O)c3ccccc3-c3ccccc3)cc2)nc1N1CCOCC1,0.376683225,2.214611047,0.02,0.04,492.579,5.39822
CC(C)(C)n1cc(C(=O)c2cncc(NC(=O)Cc3cccc(C(F)(F)F)c3)c2)c2cnccc21,0.376482432,2.749628734,0.02,0.02,480.49,5.6173
COc1ccc(-c2nc(C(=O)Nc3ccccc3CNC(=O)c3ccc(Cl)s3)ccc2-c2ccncc2)cc1,0.222070686,2.472768752,0.29,0.06,555.059,6.7164
COc1cc(C(=O)NC2CCN(C)CC2)ccc1Nc1ncc(C(F)(F)F)c(Nc2ccccc2S(N)(=O)=O)n1,0.314449415,2.728549979,0.61,0.43,579.605,3.4626
CN1CCN(c2ccc(-c3cnn4c(N)c(-c5ccc(N)cc5)ncc34)cc2)CC1,0.51505777,2.559236367,0.16,0.03,399.502,2.9795
COc1ccc(-c2c(-c3nn(C)c4ncnc(N5CCCC5)c34)cnn2C)cc1,0.534121993,2.618602834,0.26,0.04,389.463,3.0396
COc1cccc(-c2ccccc2N2CCNCC2)c1,0.926110473,1.858549954,0.17,0.04,268.36,2.7718
CC(C)(C)c1ccc(NC(=O)c2ccc(C(F)(F)F)cc2Nc2ccc(N3CCOCC3)cc2)cc1,0.405503849,2.282104101,0.05,0.07,497.561,6.8354
Cn1c(Nc2c(Cl)ccc(CNC(=O)C(C)(C)C)c2Cl)nc2cc(C(=O)Nc3ccc(Cl)cc3)c(OC(C)C)cc21,0.18649306,2.839775638,0.11,0.08,616.977,7.9789
COc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(Oc3ccnc(Nc4ccccc4)n3)cc2)cc1,0.188248468,2.520547113,0.46,0.28,549.635,7.1483
CC(C)c1cccc(C(C)C)c1NC(=O)Nc1ccc(-c2noc(C(F)(F)F)n2)cc1,0.473212386,2.424643975,0.19,0.04,432.446,6.6462
N#Cc1ccc(-c2cccc3c2CN(C(=O)C=Cc2ccc(Cl)cc2)CC3)cc1,0.548342997,2.295723713,0.04,0.02,398.893,5.47678
Cc1cc(C(=O)Nc2ccc(-c3ccccc3N)cn2)n(-c2ccccc2Cl)n1,0.482105464,2.260639342,0.15,0.07,403.873,4.73062
O=C(O)c1ccccc1Nc1ccc(Cl)cc1Cl,0.874750122,1.672812964,0.04,0.07,282.126,4.4352
CN(C)c1ccc(C(=O)Nc2cccc(C(C)=O)c2)cc1,0.87600655,1.62198049,0,0.01,282.343,3.2075
COc1ccc(NC(=O)c2cccc(Cl)c2)cc1N1CCN(C(=O)Nc2ccc(C(C)(C)C)cc2)CC1,0.416612021,2.193384371,0,0,521.061,6.2525
O=C1c2ccccc2Nc2ncnc3cccc1c23,0.518788417,2.3293429,0.33,0.04,247.257,2.9178
O=C(CNc1ncnc2ccccc12)Nc1ccc(Nc2ccccc2)cc1,0.468709031,1.915629787,0.23,0.07,369.428,4.424
COc1ccc(-c2nc(-c3cccc4ccccc34)[nH]c2-c2ccc3ccccc3c2)cc1,0.313173981,2.146494264,0.38,0.15,426.519,7.7257
COc1ccc(C(=O)O)cc1-c1ccc(F)c2c1CN(C(=O)CCc1ccccc1)CC2,0.611092228,2.284437482,0.01,0.01,433.479,4.717
Cc1cc(C)c(NC(=O)Nc2ccc(-c3cncc4[nH]ncc34)cc2)cc1,0.488260322,2.216653181,0.54,0.14,357.417,4.88574
Cc1cccc(Nc2ncnc3cc(-c4ccccc4)sc23)c1,0.548741868,2.073369863,0.34,0.18,317.417,5.41032
Cc1ccc(-c2ccc(C(=O)Nc3cccc4c3NCCC4)cc2)cc1,0.680401178,1.998349732,0.07,0.05,342.442,5.27242
CN(c1ccc(C(=O)Nc2ccc3c(c2)c(C(=O)O)cn3-c2ccc(Cl)cc2)cc1)C(=O)C1CC1,0.369671786,2.385258019,0.01,0.01,487.943,5.6072
CC(=O)Nc1ccc(-c2noc(C(F)(F)F)n2)cc1,0.911374943,2.096042435,0.06,0.03,271.198,2.7138
COc1ccc(C(=O)Nc2cc(-c3ccccc3)ccn2)cc1OC,0.765466337,1.744289698,0.19,0.33,334.375,4.0181
COc1cccc(-c2ccc3c(c2)Nc2ccccc2NC3=O)c1,0.722008455,2.055805551,0.84,0.06,316.36,4.6715
CCCCc1nc2ccc(N3CCCCC3=O)cc2n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,0.288081546,2.709147643,0.12,0.04,505.626,5.7912
Cc1ccc(-c2nc(N)c3ccccc3n2)cc1,0.704351446,1.705049154,0.09,0.01,235.29,3.18742
O=C1Nc2ccc(Cl)cc2C1=Cc1ccc2ccccc2n1,0.677845114,2.223171194,0.59,0.3,306.752,4.3809
O=c1cc(-c2ccccc2)oc2ccccc12,0.630772226,1.64720689,0.14,0.01,222.243,3.46
COc1ccc(Nc2ncc(C(=O)Nc3ccccc3)c(C(N)=O)n2)cc1,0.619165707,2.047750737,0.55,0.34,363.377,2.58
O=C(Nc1ccc(Cl)cc1)c1cnc(Nc2ccccc2)nc1Nc1ccncc1,0.39655575,2.115320012,0.52,0.34,416.872,5.2645
COc1ccc(C(=O)Nc2ccc3c(c2)-c2c(c(C(N)=O)nn2-c2ccc(S(C)(=O)=O)cc2)CC3)cc1,0.403539213,2.446149903,0.09,0.03,516.579,3.4012
CN(C)C(=O)c1ccc(-c2ncnc(N)c2C#Cc2ccccc2)cc1,0.727040967,2.3075245,0.32,0.19,342.402,2.8274
CNC(=O)C(NC(=O)C(Cc1ccccc1)NC(=O)OCc1ccccc1)C(=O)c1ccc(N)cc1,0.196033201,3.071508259,0.03,0.03,488.544,2.22
O=C1NC(=O)C(=Cc2ccc(-c3ccccc3)cc2)S1,0.854122807,1.941004124,0.58,0.23,281.336,3.6775
Cc1cc(Nc2ccc(C(F)(F)F)cc2)n2nc(C(F)(F)F)nc2n1,0.694914904,2.535253725,0.01,0,361.249,4.21392
O=C1NC(=O)c2c1c1c(c3[nH]c4ccc(-c5ccccc5)cc4c32)CC1,0.515936476,2.514097101,0.62,0.19,338.366,3.9703
COc1cc(-c2ccc3ncccc3c2)ccc1OCCN1CCCCC1,0.632264568,1.975541539,0.12,0.08,362.473,4.7751
COc1cccc(-c2nc(Nc3ccc(N4CCOCC4)cc3)n3ncccc23)c1,0.545679661,2.393896159,0.27,0.25,401.47,3.9851
CC(C)c1onc(-c2c(Cl)cccc2Cl)c1COc1ccc(NC(=O)C2CC3CCC2C3)cc1,0.361435832,4.182299931,0.04,0.03,499.438,7.7255
O=C1Nc2ccccc2C1=Cc1ccc2cc(F)ccc2n1,0.691281972,2.244152444,0.5,0.38,290.297,3.8666
CN(C)c1ccc(C=Cc2ccccc2)c(OC)c1,0.765400819,1.884225867,0.01,0.02,253.345,3.9316
Cn1ncc(NC(=O)c2nc(-c3c(F)cccc3F)sc2N)c1N1CCCC(N)CC1,0.566454632,3.313883167,0.1,0.03,447.515,2.9739
Cc1cc(C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)n(-c2ccccc2)n1,0.500742203,2.087004403,0.08,0.01,432.505,3.74742
CN(C)c1ccc(C(=O)Nc2cccc(C(=O)O)c2)cc1,0.905339243,1.601636193,0.01,0.01,284.315,2.7031
CCN(CC)CCCCOc1ccc(NC(=O)Nc2ccc(Br)cc2)cc1,0.479335442,1.910285402,0.04,0,434.378,5.5939
Cc1ccc(Nc2nc(NC(C)c3ccccc3)ncc2[N+](=O)[O-])cc1,0.498494703,2.566374972,0.38,0.21,349.394,4.60992
COc1ccc(C(=O)Nc2cc(NC(=O)c3ccc(N4CCCC4)cc3)ccn2)cc1,0.629405701,1.965303704,0.06,0.18,416.481,4.195
O=C1NC(=O)C(=Cc2ccc(-c3ccccc3)cc2)S1,0.854122807,1.941004124,0.58,0.23,281.336,3.6775
CN(C)c1ccc(C=C2SC(=O)NC2=O)cc1,0.814025013,2.248009299,0.489369676,0.33,248.307,2.0765
COc1ccc(-c2nc(-c3ccncc3)c(-c3ccc(C4(N)CCC4)cc3)o2)cc1,0.486825175,2.418588091,0.27,0.05,397.478,5.4171
CC(C)(C)c1ccc(C(=O)Nc2ncc(Cl)cc2C2CCCCC2)nc1,0.749262344,2.439293978,0.07,0.02,371.912,5.7275
Cc1ccc(-c2noc(C(=O)Nc3ccccc3N3CCC(C)CC(N)C3)n2)cc1,0.684023058,3.063852657,0.13,0.02,405.502,3.86092
COc1ccc(CNC(=O)C(C)NC(=O)c2ccc(-c3ccccc3)cc2)cc1,0.64699139,2.139608771,0.03,0,388.467,3.7969
CC(C)(C)c1cc(NC(=O)Nc2ccc(Cl)c(C(=O)Nc3ccc(N4CCOCC4)cc3)c2)no1,0.437659237,2.415735042,0.03,0.04,497.983,5.3584
CC(C)(C)C(=O)Cn1c(-c2ccccc2)nc2ccccc21,0.720338628,1.952886384,0.02,0.01,292.382,4.3185
CCOc1ccc(Nc2ncc(C(N)=O)c(Nc3ccccc3)n2)cc1,0.603575244,1.977329182,0.64,0.27,349.394,3.4614
Cc1ccc(-c2ccc(C(=O)Nc3ccc4c(c3)CCC(=O)N4C)cc2)cc1,0.718272296,1.922365045,0.03,0.06,370.452,4.82332
O=C(NC1CCCCCC1)c1ccccc1Nc1ccc(-c2ccc(Cl)cc2)cc1,0.429743894,1.878785222,0.16,0.14,418.968,7.2032
COc1ccc(NC(=O)Nc2ccc(-c3cncc4ccncc34)cc2)cc1,0.532870624,2.067034937,0.48,0.15,370.412,4.9494
COc1cccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)c1,0.74623373,2.03811577,0.82,0.76,362.433,3.7324
CC(C)CC(NC(=O)C(CCC(=O)O)NC(=O)CCc1ccccc1)C(=O)c1nccs1,0.395622307,3.085377516,0.05,0,459.568,2.8391
CCCCCCCCCCCCCCCCCCOC(=O)Nc1c(C(C)C)cccc1C(C)=O,0.151337631,2.393870515,0.01,0.02,473.742,9.8226
O=C(c1ccc(Cl)cc1Cl)N1CCn2c(nnc2-c2cnccn2)C1,0.688475023,2.468555082,0.05,0.06,375.219,2.6979
COc1ccc(Nc2nccc(Nc3ccc(N4CCCCC4)cc3)n2)cc1,0.634695141,2.037557684,0.51,0.46,375.476,4.9627
O=C1NC(=O)c2c1c1ccc3ccccc3c2[nH]1,0.620074353,4.089045447,0.58,0.11,236.23,-0.24012
COc1ccc(CNc2nc(Nc3cc(N4CCN(C(C)=O)CC4)ncc3Cl)ccn2)cc1,0.544268048,2.498710033,0.39,0.22,467.961,3.5578
COc1ccc(-n2nc(C(N)=O)c3c2-c2cc(NC(=O)c4ccccc4Cl)ccc2CC3)cc1,0.441247516,2.33600409,0.08,0.04,472.932,4.6511
CSc1nc(-c2ccccc2)cn2nc(-c3ccccc3)nc12,0.531501854,2.224637058,0.1,0,318.405,4.1802
COc1ccc(-c2c(-c3ccc(F)cc3)nc(NC(=O)c3ccccc3)nn2)cc1,0.529565089,2.006101619,0.16,0.1,400.413,4.6056
CN(C)C(=O)c1ccc(-c2nnc(N3CCCCC3)c3occ(C(=O)Nc4ccc(Cl)cc4)c32)cc1,0.387076846,2.660059873,0.06,0.02,503.99,5.4876
Cc1ccc(Nc2nccc(Nc3ccccc3)n2)cc1,0.746728862,1.784684811,0.63,0.33,276.343,4.27222
CN(C)C(=O)c1cc2cnc(Nc3ccc(N4CCOCC4)cc3)nc2n1C1CCCC1,0.657869995,2.567873405,0.44,0.65,434.544,3.8284
N#Cc1ccc(C(=O)Nc2ccc(-c3ccccc3)c(C(F)(F)F)c2)cc1,0.665718866,1.910583857,0.07,0.07,366.342,5.49638
Cc1ccc(-c2cccc3ccccc23)cc1N1CCNCC1,0.762055401,1.938870768,0.18,0.05,302.421,4.22482
Cc1ccc(C(=O)Nc2ccc(Cl)c(C(F)(F)F)c2)cc1Nc1ncnc2cnc(NCc3ccccc3)nc12,0.195555455,2.593000269,0.41,0.22,563.971,7.00842
CC(=O)Nc1nc2ccc(-c3cncc(C(=O)O)c3)cc2[nH]1,0.686835615,2.264154623,0.27,0.08,296.286,2.2815
CCCCNC(=O)c1ccc(NC(=O)Nc2ccc(F)cc2)cc1,0.701115353,1.611290723,0,0.01,329.375,3.9996
CCOC(=O)C1=C(c2ccccc2)Nc2cc(-c3ccccc3)cnc2N1,0.672425791,2.493356342,0.16,0.03,357.413,4.5179
O=C(NCC(F)(F)F)Nc1cccc(-c2cnc3cc(-c4ccncc4)cnn23)c1,0.527691309,2.557693174,0.35,0.1,412.375,4.1421
CC(C)(C)c1cc(NC(=O)Nc2ccc(Nc3cccc(Nc4ccccc4)n3)cc2)n[nH]1,0.243667787,2.436876025,0.29,0.24,441.539,6.2334
CCC(=O)c1ccc(N2CCC(Oc3ccc(C(C)NC(C)=O)cc3)C2)nc1,0.74311265,3.025109418,0.01,0.03,381.476,3.5291
COc1ccc(C(C)C)cc1NC(=O)c1ccc(Nc2ccc3ncccc3c2)nc1,0.421159541,2.183195147,0.11,0.18,412.493,5.7577
COc1ccc(CNc2nc(Nc3ccccc3)ncc2[N+](=O)[O-])cc1,0.493470281,2.04239872,0.67,0.24,351.366,3.7491
O=C(NCCCCCCCCCCCNc1c2c(nc3ccccc13)CCC2)c1ccccn1,0.271666521,2.401729607,0.03,0.04,458.65,6.4713
COc1ccc(Nc2ncc(C(=O)Nc3ccccc3)cc2-c2nc(C)nc(N)n2)cc1,0.423526131,2.290253214,0.26,0.16,427.468,3.82872
COc1ccc2ccccc2c1C(=O)c1cc(C(=O)O)nn1Cc1ccc(-c2ccccc2)cc1,0.314380451,2.341548335,0.04,0.04,462.505,5.6894
Cc1ccc(Nc2nccc(-c3cnn4ncccc34)n2)cc1,0.628989233,2.398176198,0.89,0.36,302.341,3.23832
COc1ccc(-c2nnc(C(=O)CCCCCc3ccccc3)[nH]2)cc1,0.457150688,2.318066534,0.2,0.01,349.434,4.4661
COc1ccc(-c2cncc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,0.74623373,2.104347116,0.19,0.27,362.433,3.7324
CC(C)(C)OC(=O)Nc1ccc(-c2nc(N3CCOCC3)c3cccnc3n2)cc1,0.704684035,2.345407485,0.13,0.08,407.474,3.8754
COc1ccc(C(=O)Nc2ccc(Cl)cc2C(=O)Nc2ccc(C(=O)O)cc2)cc1,0.537997409,1.761519088,0.02,0.01,424.84,4.5514
C=CCN(C)C(=O)Cc1c(-c2ccccc2)nc2ccccc2n1,0.676818429,2.281042169,0.04,0.01,317.392,3.4837
CNc1nc(Nc2ccc(C(=O)Nc3ccccc3N)cc2)ncc1C(=O)CC,0.35836946,2.282522145,0.64,0.33,390.447,3.6891
Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(Oc3ccnc(Nc4cccc(S(C)(=O)=O)c4)n3)cc2)CC1,0.190576527,3.146104355,0.37,0.18,613.744,7.135
CC(=O)c1ccc(-c2ccc(-c3cccc(C#N)c3)cc2)cc1,0.6313346,1.713387325,0.11,0.03,297.357,5.09488
O=C1CC(c2ccccc2)=Nc2cc(-c3cccc4ccccc34)ccc21,0.423462484,2.189080385,0.13,0.06,347.417,6.214
COc1ccc(CNC(=O)c2ccc(-c3ccc(C(=O)Nc4ccccc4)cc3)cc2)cc1,0.399447517,1.713852584,0.02,0,436.511,5.5445
CN(C)c1ccc(-c2nc(-c3cccc4ccccc34)[nH]n2)cc1,0.610948731,2.078552804,0.26,0.06,314.392,4.3579
CC(=O)Nc1ccc(-c2cc(-c3cccc4c3OCC(=O)N4)no2)cc1,0.756625599,2.439916259,0.25,0.05,349.346,3.2979
COc1ccc(Nc2ncc(C(N)=O)c(Nc3ccccc3)n2)cc1,0.639658763,1.928657005,0.77,0.49,335.367,3.0713
CN(C)CC(=O)Nc1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1,0.43245571,2.101566209,0.53,0.29,427.508,4.4525
COc1ccc(CNc2ccc(C(=O)Nc3ccc(N4CCNCC4)c4ccccc34)nn2)cc1,0.378769083,2.397706595,0.13,0.02,468.561,3.9124
COc1ccc(CNCCCCCCCCCNc2c3c(nc4ccccc24)CCCC3)cc1OC,0.223778389,2.405774091,0.03,0,489.704,7.0632
CNC(=O)c1ccc(C(=C2CC=CCC2)c2ccc(NC(=O)C3CC3)cc2)cc1,0.715505877,2.496439342,0,0.01,386.495,4.9367
COc1ccc(Nc2ncc(C(N)=O)c(Nc3ccccc3C#N)n2)cc1,0.61668119,2.192326162,0.7,0.61,360.377,2.94298
