smiles,qed,sas,ror_gamma_score,dhodh_score
CCc1ccc(-c2cc(-n3nc4n(c3=O)CCCC4)c(F)cc2C(=O)Nc2c(Cl)cccc2Cl)cc1,0.332751133,2.683683354,0.402663879,0.805106285
CCn1c(CO)nn(-c2cc(OC(C)C(F)(F)F)c(C(=O)Nc3c(Cl)cccc3Cc3ccc(S(=O)(=O)CC)cc3)cc2F)c1=O,0.204914607,3.642539591,0.502178536,0.804891442
CCn1c(CO)nn(-c2cc3c(C(C)C)cn(-c4cc(Oc5cccc(C#N)c5)ncc4F)c(=O)c3cc2F)c1=O,0.315283507,3.315712624,0.318043699,0.804535546
Cc1nc2c(C(O)=O)cc(-c3ccc(OCc4ccc(S(C)(=O)=O)cc4)cc3)cc2[nH]1,0.468376109,2.300085136,0.232263896,0.803858235
CC(C)Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1c(C)cccc1C(F)(F)c1cccc(F)c1,0.27203035,3.082651491,0.445074494,0.803730726
Cc1cccc(C(F)(F)C(=O)C2CCCC2)c1NC(=O)c1cc(F)c(-n2nc3n(c2=O)CCCC3)cc1O,0.485538502,3.135062963,0.50593731,0.803730643
CC(Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1c(C)cc(-c2cccc(C(F)(F)F)c2)cc1Cl)C1CCCCC1,0.199546436,3.598461085,0.463706087,0.803364717
CCCC(C)Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1c(F)ccc(C(=O)C2CCCC2)c1F,0.319564377,3.570915378,0.575918543,0.803310121
CCCCOc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(Nc1c(C)cccc1F)C(=O)C1CCCC1,0.318203882,3.533505911,0.527137482,0.80312599
CCOc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1c(Cl)cccc1Cc1ccccc1F,0.334830809,2.810053916,0.437436111,0.80298335
CCOc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1c(Cl)cccc1Cc1ccccc1F,0.334830809,2.810053916,0.437436111,0.80298335
Cc1cccc(C(F)(F)c2cccc(F)c2)c1NC(=O)c1cc(F)c(-n2nc3n(c2=O)CCCC3)cc1O,0.356269342,3.016989232,0.428485884,0.802911483
Cc1cccc(C(F)(F)c2cccc(F)c2)c1NC(=O)c1cc(F)c(-n2nc3n(c2=O)CCCC3)cc1O,0.356269342,3.016989232,0.428485884,0.802911483
CCn1c(CO)nn(-c2cc3c(C(C)C)cn(-c4c(F)ccc(OC5CCN(C(=O)C6CCCC6)CC5)c4Cl)c(=O)c3cc2F)c1=O,0.266652155,3.448216944,0.473525786,0.802677396
Cc1nc2c(C(O)=O)cc(-c3c(F)c(F)c(-c4ccc(Cc5cccc(CCn6ccc7ccccc76)c5)cc4)c(F)c3F)cc2[nH]1,0.129497203,3.071000655,0.204535363,0.802653898
CC(C)Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1c(C)cccc1C(F)(F)C(=O)C1CCCC1,0.374560877,3.192439345,0.501520344,0.802645677
COc1cccc(C)c1NC(=O)c1cc(F)c(-n2nc3n(c2=O)CCCC3)cc1Oc1ccc(F)cc1F,0.377133283,2.778495996,0.454470742,0.802587401
Cc1ccccc1-c1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1c(F)cccc1F,0.448183075,2.681563014,0.423325712,0.802564787
O=C(Nc1c(F)cccc1Cl)c1cc(F)c(-n2nc3n(c2=O)CCCC3)cc1-c1ccccc1Cl,0.369587898,2.723298678,0.415476,0.802307029
Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1c(Cl)cccc1Cc1ccccc1F,0.401490919,2.808625888,0.441060433,0.802253126
CC(Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1c(C)cccc1C(F)(F)c1cccc(C(F)(F)F)c1)C(F)(F)F,0.205814087,3.783828174,0.472309684,0.802001061
CCOc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1c(C)cccc1C(F)(F)C(=O)C1CCCC1,0.405373498,3.125461684,0.519684052,0.801599778
Cc1cccc(C(F)(F)F)c1NC(=O)c1cc(F)c(-n2nc3n(c2=O)CCCC3)cc1-c1cccc(F)c1,0.335852622,2.848703601,0.42702778,0.801584144
Cc1cccc(C(F)(F)F)c1NC(=O)c1cc(F)c(-n2nc3n(c2=O)CCCC3)cc1-c1cccc(F)c1,0.335852622,2.848703601,0.42702778,0.801584144
Cc1cc(F)cc(C)c1NC(=O)c1cc(F)c(-n2nc3n(c2=O)CCCC3)cc1-c1ccccc1F,0.41914647,2.76001027,0.421130125,0.801549166
CCCCOc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1c(C)cccc1C(F)(F)c1ccc(F)cc1,0.179923558,3.018278094,0.440255532,0.801289268
CCn1c(CO)nn(-c2cc(C(=O)C3CCCC3)c(C(=O)Nc3c(F)cccc3Cl)cc2F)c1=O,0.471073741,2.878423658,0.517411084,0.801254928
COc1cccc(C)c1NC(=O)c1cc(F)c(-n2nc3n(c2=O)CCCC3)cc1-c1ccccc1F,0.432433445,2.712296023,0.409480816,0.801179361
CCOc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1c(Cl)cccc1Cc1ccccc1Cl,0.300983098,2.805993659,0.446627581,0.800882582
CCOc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1c(C)cccc1-c1ccccc1F,0.387898112,2.718913428,0.422251854,0.800848468
CCn1c(CO)nn(-c2nc3c(C(C)C)cn(-c4cc(Nc5ccc6c(c5)CCC6)ccc4F)c(=O)c3cc2F)c1=O,0.288047347,3.275904561,0.331371451,0.800765044
CCOc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1c(C)cccc1Oc1cccc(F)c1,0.352657072,2.769853916,0.447003991,0.800069832
CCOc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1c(C)cc(F)cc1-c1ccccc1Cl,0.330003987,2.83688665,0.445015238,0.799926222
O=C(Nc1c(F)cccc1Cl)c1cc(F)c(-n2nc3n(c2=O)CCCC3)cc1-c1ccccc1C(F)(F)F,0.306992967,2.864931032,0.41472261,0.799355626
CCOc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1c(Cl)cccc1Cc1ccc(F)cc1,0.334830809,2.770635967,0.437238738,0.798939155
CCCC(Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1ccccc1NC)C1CCC(C(F)(F)F)CC1,0.265248067,3.652504206,0.541850837,0.798801983
O=C(Nc1c(F)cccc1Cl)c1cc(F)c(-n2nc3n(c2=O)CCCC3)cc1C(=O)C1CCCC1,0.503384254,2.864411965,0.511253754,0.798540297
CCOc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1c(Cl)cccc1Cc1cccc(F)c1,0.334830809,2.805041095,0.436237072,0.798186555
CCCCOc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1c(C)cccc1C(F)(F)c1cc(Cl)cc(C2CC2)c1,0.179077491,3.230317094,0.516187561,0.797674815
CCn1c(CO)nn(-c2cc3c(C(C)=C)cn(C4CCN(C(=O)C5CCCC5)CC4)c(=O)c3cc2F)c1=O,0.533764001,3.153083862,0.520673772,0.797432932
Cc1cccc(F)c1NC(=O)c1cc(F)c(-n2nc3n(c2=O)CCCC3)cc1Oc1ccccc1Cl,0.375889249,2.730605526,0.445531374,0.797311931
Cc1cccc(F)c1NC(=O)c1cc(F)c(-n2nc3n(c2=O)CCCC3)cc1Oc1ccccc1Cl,0.375889249,2.730605526,0.445531374,0.797311931
CCOc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1c(C)cccc1C(F)(F)c1cccc(F)c1,0.295422642,3.013713333,0.455306856,0.797076686
CCOc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1c(Cl)cccc1Cc1cc(Cl)cc(C2CC2)c1,0.239632665,3.008288787,0.48652956,0.796704915
O=C(Nc1c(F)cccc1Cl)c1cc(F)c(-n2nc3n(c2=O)CCCC3)cc1-c1ccccc1F,0.411644891,2.731049727,0.419698681,0.796671003
O=C(Nc1c(F)cccc1Cl)c1cc(F)c(-n2nc3n(c2=O)CCCC3)cc1-c1ccccc1F,0.411644891,2.731049727,0.419698681,0.796671003
O=C(Nc1c(Cl)cccc1Cl)c1cc(F)c(-n2nc3n(c2=O)CCCC3)cc1C(=O)C1CCCC1,0.456990355,2.829964412,0.524670599,0.796580747
CCc1cccc(Cl)c1NC(=O)c1cc(F)c(-n2nc3n(c2=O)CCCC3)cc1-c1ccc(F)cc1,0.371140717,2.725897833,0.399482774,0.796480022
O=C(Nc1c(F)cccc1Cl)c1cc(F)c(-n2nc3n(c2=O)CCCC3)cc1-c1cccc(F)c1,0.411644891,2.738641336,0.40728852,0.796469199
O=C(Nc1c(F)cccc1Cl)c1cc(F)c(-n2nc3n(c2=O)CCCC3)cc1-c1cccc(F)c1,0.411644891,2.738641336,0.40728852,0.796469199
CCCCOc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1c(F)cccc1-c1ccccc1F,0.285220767,2.795284753,0.391140978,0.796453191
CCn1c(CO)nn(-c2nc3c(C(C)C)nn(-c4ccc5c(c4)CCC5)c(=O)c3cc2F)c1=O,0.486000798,3.13003502,0.283007593,0.796210528
CC(C)Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1c(C)cccc1C(F)(F)c1cccc(C(F)(F)F)c1,0.226109167,3.170166717,0.442438483,0.795720222
Cc1ccccc1C(F)(F)c1cccc(NC(=O)c2cc(F)c(-n3nc4n(c3=O)CCCC4)cc2O)c1C,0.376050563,3.003020292,0.454001926,0.795689776
CCOc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1c(Cl)cccc1CC(=O)C1CCCC1,0.427930831,2.931379557,0.493934828,0.795627223
Cc1cccc(C(F)(F)c2cccc(C(F)(F)F)c2)c1NC(=O)c1cc(F)c(-n2nc3n(c2=O)CCCC3)cc1O,0.288308956,3.100063594,0.426707548,0.795542874
CCCCOc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1c(C)cccc1-c1cccc(F)c1,0.280177314,2.770451489,0.423791213,0.795481549
CCCCOc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1c(C)cccc1-c1cccc(F)c1,0.280177314,2.770451489,0.423791213,0.795481549
Cc1cccc(F)c1NC(=O)c1cc(F)c(-n2nc3n(c2=O)CCCC3)cc1-c1ccccc1C#N,0.451655519,2.8374191,0.39242889,0.79536842
CCCCOc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1c(F)cc(Cc2cccc(C(F)(F)F)c2)cc1Cl,0.154368351,3.029873147,0.412656435,0.795344542
Cc1cccc(F)c1NC(=O)c1cc(F)c(-n2nc3n(c2=O)CCCC3)cc1-c1ccccc1F,0.448183075,2.733122454,0.424294,0.795284678
Cc1cccc(F)c1NC(=O)c1cc(F)c(-n2nc3n(c2=O)CCCC3)cc1-c1ccccc1F,0.448183075,2.733122454,0.424294,0.795284678
CCOc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1c(Cl)cccc1Cc1cccc(Cl)c1,0.300983098,2.801409044,0.442139136,0.795220046
O=C(Nc1c(Cl)cccc1Cl)c1cc(F)c(-n2nc3n(c2=O)CCCC3)cc1-c1ccccc1C(F)(F)F,0.27848524,2.832758318,0.430309203,0.794883542
O=C(Nc1c(F)cccc1Cl)c1cc(F)c(-n2nc3n(c2=O)CCCC3)cc1Oc1cccc(Cl)c1,0.342882645,2.737897833,0.426125317,0.79477972
Cc1cccc(Oc2cccc(C(F)(F)F)c2)c1NC(=O)c1cc(F)c(-n2nc3n(c2=O)CCCC3)cc1O,0.320772922,2.869186239,0.40120039,0.794306181
CCCC(C)Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1c(C)ccnc1C(=O)C1CCCC1,0.357972431,3.573922408,0.626861641,0.794075935
CCCC(C)Oc1cc(-c2ccccc2C)c(F)cc1C(=O)Nc1ccccc1O,0.450241822,2.668060071,0.398722573,0.794049787
Cc1ccccc1NC(=O)c1cc(F)c(-n2nc3n(c2=O)CCCC3)cc1-c1ccc(F)cc1,0.472218376,2.520737476,0.398538177,0.793879262
CCOc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1c(C)cccc1C(F)(F)c1cccc(C(F)(F)F)c1,0.24051212,3.102635059,0.44981693,0.793774824
Oc1cc(F)c(NC(=O)c2cc(F)c(-n3nc4n(c3=O)CCCC4)cc2-c2ccccc2F)c(F)c1,0.319243484,2.87272893,0.383901282,0.793665303
CC(Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1c(C)cccc1F)C(F)(F)c1ccccc1C(F)(F)F,0.23055204,3.695659489,0.459976509,0.793543589
Cn1c(C(C)(C)O)nn(-c2cc(O)c(C(=O)Nc3c(Cl)cccc3C(F)(F)F)cc2F)c1=O,0.486449525,2.924459613,0.421106457,0.793523732
Cc1ccccc1NC(=O)c1cc(F)c(-n2nc3n(c2=O)CCCC3)cc1-c1ccc(C(F)(F)F)cc1,0.35538776,2.652946205,0.391921128,0.793412668
CCCC(C)Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1ccc(-c2ccccc2C(F)(F)F)cc1C,0.216305205,3.388834616,0.490334705,0.793329383
CC(Oc1cc(-n2nc3n(c2=O)CCCOC3)c(F)cc1C(=O)Nc1c(C)cccc1C(F)(F)c1cccc(F)c1)C(F)(F)F,0.241650467,3.847851536,0.475201157,0.793295586
Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1c(F)cccc1Cc1ccccc1Cl,0.401490919,2.808586521,0.439680594,0.793137103
CCc1cccc(Cl)c1NC(=O)c1cc(F)c(-n2nc3n(c2=O)CCCC3)cc1OC(C)CN(C)c1ccccc1F,0.255897706,3.501934098,0.432607084,0.793064202
Cc1ccccc1NC(c1cccc(F)c1)c1cc(F)c(-n2nc3n(c2=O)CCCC3)cc1O,0.444241466,3.215995821,0.428850461,0.792657457
O=C(Nc1c(Cl)cccc1Cl)c1cc(F)c(-n2nc3n(c2=O)CCCC3)cc1-c1cccc(F)c1,0.369587898,2.704193783,0.41957302,0.792353643
CC(Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1c(Cl)ccc(F)c1F)C(F)(F)c1ccccc1C(F)(F)F,0.167137889,3.775902502,0.449065131,0.792290331
CCOc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1c(Cl)cccc1Cc1cccc(C(F)(F)F)c1,0.252685299,2.914428896,0.429521182,0.792245605
CCOc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1c(Cl)cccc1Cc1cccc(C(F)(F)F)c1,0.252685299,2.914428896,0.429521182,0.792245605
O=C(Nc1c(Cl)cccc1Cl)c1cc(F)c(-n2nc3n(c2=O)CCCC3)cc1-c1ccccc1F,0.369587898,2.696602175,0.422661324,0.792220772
CC(C)Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1c(C)cccc1Oc1cccc(C(F)(F)F)c1,0.245400249,2.948547114,0.43505525,0.79207032
CC(Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1c(C)cc(-c2cccc(Cl)c2)cc1C)C(F)(F)F,0.240465931,3.453546788,0.466640608,0.791945974
Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1c(Cl)cccc1Cc1cccc(F)c1,0.401490919,2.803318195,0.4343885,0.791897431
CC(C)Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1c(Cl)cccc1Cc1cc(Cl)cc(C2(C(F)(F)F)CC2)c1,0.191712099,3.383395562,0.346606638,0.791761363
CC(Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1c(C)cccc1C(=O)C1CCCC1)C(F)(F)F,0.285567733,3.50134606,0.514075683,0.791573857
CCCCOc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1c(C)cccc1C(F)(F)c1cccc(Cl)c1,0.209619386,3.054911731,0.467452947,0.791308087
CC(Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1c(C)cccc1C(F)(F)Cc1ccccc1F)C(F)(F)F,0.21428609,3.73381841,0.4589894,0.791239606
CCc1nn(-c2cc(-c3ccccc3Cl)c(C(=O)Nc3c(C)cccc3F)cc2F)c(=O)n1C,0.419837471,2.685413498,0.451517429,0.790859426
CCCC(Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1ccc(F)cc1C)c1cccc(F)c1,0.280642624,3.298937792,0.509812353,0.790849337
CCCC(Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1ccc(F)cc1C)c1cccc(F)c1,0.280642624,3.298937792,0.509812353,0.790849337
CCCCOc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1c(CC)cccc1Cc1ccccc1F,0.233292789,2.862939501,0.421229815,0.790616683
CCCCOc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1c(CC)cccc1Cc1ccccc1F,0.233292789,2.862939501,0.421229815,0.790616683
CC(Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1c(C)cccc1C(F)(F)c1cccc(Cl)c1)C(F)(F)F,0.217434857,3.698214734,0.487761936,0.790400404
CCCCOc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1c(Cl)ccc(-c2cccc(F)c2)c1F,0.24405273,2.902049561,0.559063094,0.790379875
CCOc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1c(C)cccc1Oc1cccc(C(F)(F)F)c1,0.264468238,2.877468093,0.446110436,0.790344573
Cc1cc(F)cc(C)c1NC(=O)c1cc(F)c(-n2nc3n(c2=O)CCCC3)cc1-c1cccc(F)c1,0.41914647,2.76745155,0.425016617,0.790095049
Cc1cc(F)cc(C)c1NC(=O)c1cc(F)c(-n2nc3n(c2=O)CCCC3)cc1-c1cccc(F)c1,0.41914647,2.76745155,0.425016617,0.790095049
CC(CCc1cccc(F)c1)Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1c(C)cccc1C(F)(F)F,0.230555713,3.45342577,0.515208685,0.790067914
CCOc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1c(Cl)cccc1Cc1cc(O)cc(F)c1,0.32509111,2.971806783,0.434275289,0.789982529
Cc1cccc(C(F)(F)c2ccccc2F)c1NC(=O)c1ccc(-n2nc3n(c2=O)CCCC3)c(F)c1,0.368322755,2.884063809,0.459588729,0.789894486
CCn1c(CO)nn(-c2cc3c(C(C)C)cn(-c4ccncc4Cc4ccccc4)c(=O)c3cc2F)c1=O,0.353681861,3.063112099,0.43932676,0.789788708
Cc1ccccc1-c1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1ccccc1C(F)F,0.390118335,2.784997833,0.440495001,0.7896951
CCOc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1c(Cl)cccc1C1(C(F)(F)F)CC1,0.425872824,3.128363008,0.444201903,0.789446623
CCOc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(Nc1ccccc1C)C(=O)C1CCCC1,0.471782823,3.359494833,0.539814477,0.789311358
CC(C)Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1c(Cl)cccc1C1(C(F)(F)F)CC1,0.392335407,3.196136559,0.436062401,0.789090574
CC(C)Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(Nc1ccccc1C)c1cccc(F)c1,0.338157763,3.265040675,0.427019576,0.789060438
Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1c(Cl)cccc1CCc1cccc(F)c1,0.369472864,2.818063758,0.425932601,0.788695402
Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1c(Cl)cccc1Cc1cccc(C(F)(F)F)c1,0.305142202,2.908181581,0.430973035,0.788583028
CC(Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1c(C)cccc1-c1cccc(F)c1)C(F)(F)F,0.279084598,3.42742946,0.450794004,0.78852797
CC(C)Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1c(C)cccc1C(F)(F)Cc1cccc(C(F)(F)F)c1,0.208429752,3.217740773,0.433489332,0.788509905
CC(Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1ccc(S(=O)(=O)c2ccccc2C)cc1C)C1CCCCC1,0.232180583,3.506242398,0.474164097,0.788208479
Cc1cccc(Oc2cccc(F)c2)c1NC(=O)c1ccc(-n2nc3n(c2=O)CCCC3)c(F)c1,0.439744706,2.605940986,0.429009639,0.788146178
Cc1cc(F)ccc1NC(=O)c1cc(F)c(-n2nc3n(c2=O)CCCC3)cc1Oc1ccccc1C(F)(F)F,0.311922534,2.790552788,0.444650028,0.788050063
Cc1cccc(C(=O)C2CCCC2)c1NC(=O)c1cc(F)c(-n2nc3n(c2=O)CCCC3)cc1O,0.536146934,2.802150426,0.50550861,0.788014611
Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1c(Cl)cccc1Cc1cc(Cl)cc(C2CC2)c1,0.288748168,3.006621049,0.487431131,0.788003671
Cc1cccc(F)c1NC(=O)c1cc(F)c(-n2nc3n(c2=O)CCCC3)cc1-c1ccccc1C(F)(F)F,0.335852622,2.866866881,0.423408951,0.787696783
Cc1cccc(F)c1NC(=O)c1cc(F)c(-n2nc3n(c2=O)CCCC3)cc1-c1ccccc1C(F)(F)F,0.335852622,2.866866881,0.423408951,0.787696783
Cc1cccc(Oc2cc(-n3nc4n(c3=O)CCCC4)c(F)cc2C(=O)Nc2c(C)cccc2F)c1Cl,0.349083495,2.871828601,0.432781441,0.787408031
Cc1ccccc1NC(=O)c1cc(F)c(-n2nc3n(c2=O)CCCC3)cc1-c1cccc(F)c1,0.472218376,2.562942552,0.423861853,0.787174433
Cc1ccccc1NC(=O)c1cc(F)c(-n2nc3n(c2=O)CCCC3)cc1-c1cccc(F)c1,0.472218376,2.562942552,0.423861853,0.787174433
CCCC(C)Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1c(F)ccc(O)c1Cc1cccc(C(F)(F)F)c1,0.198785656,3.630339233,0.507631698,0.786744939
O=C(Nc1c(F)cccc1Cl)c1cc(F)c(-n2nc3n(c2=O)CCCC3)cc1-c1cccc(Cl)c1,0.369587898,2.731680496,0.419899582,0.786645651
O=C(Nc1c(F)cccc1Cl)c1cc(F)c(-n2nc3n(c2=O)CCCC3)cc1-c1cccc(Cl)c1,0.369587898,2.731680496,0.419899582,0.786645651
CCn1c(CO)nn(-c2ccc(-n3nc(Oc4c(Cl)cccc4Cl)c4cccc(F)c43)cc2)c1=O,0.339960167,2.871721056,0.343495987,0.7864949
Cc1cc(F)cc(Cl)c1NC(=O)c1cc(F)c(-n2nc3n(c2=O)CCCC3)cc1-c1ccc(F)cc1,0.382965936,2.753050179,0.41232306,0.786488759
CCc1nn(-c2cc(OC(C)C)c(C(=O)Nc3c(F)cccc3-c3ccccc3Cl)cc2F)c(=O)n1C,0.331388047,2.772328166,0.356237355,0.786482343
CC(Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1ccc(F)cc1C)C(F)(F)c1ccccc1F,0.279655499,3.494318529,0.434679612,0.786306401
CCS(=O)(=O)c1ccc(-c2cc(-n3nc4n(c3=O)CCCC4)c(F)cc2C(=O)Nc2c(F)cccc2F)cc1,0.37684942,2.840331617,0.42891541,0.786038064
Cc1ccccc1NC(=O)c1cc(F)c(-n2nc3n(c2=O)CCCC3)cc1-c1c(O)cccc1F,0.451282002,2.721074902,0.413853838,0.785439801
CC(Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1c(C)cc(F)cc1C)C(F)(F)Cc1ccccc1,0.25252552,3.531594564,0.453925648,0.785416866
CC(C)Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1c(C)cc(-c2cccc(C(F)(F)F)c2)cc1Cl,0.236890246,2.959838544,0.431839666,0.785376788
Cc1cccc(F)c1NC(=O)c1cc(F)c(-n2nc3n(c2=O)CCCC3)cc1-c1cccc(F)c1,0.448183075,2.740714063,0.41616581,0.785240565
Cc1cccc(F)c1NC(=O)c1cc(F)c(-n2nc3n(c2=O)CCCC3)cc1-c1cccc(F)c1,0.448183075,2.740714063,0.41616581,0.785240565
CCOc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1c(F)cc(-c2cccc(C(F)(F)F)c2)cc1F,0.280628833,2.906869709,0.413619242,0.785074279
CCCC(C)Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1cccc(C)c1F,0.539325986,3.269246431,0.521795199,0.78498373
CCOc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1c(C)cccc1C(F)(F)Cc1ccccc1F,0.266989875,3.050782207,0.446592707,0.784865915
N#Cc1ccc(NC(=O)CCCC(=O)Nc2c(F)c(F)c(-c3cccc(O)c3)c(F)c2F)cc1,0.324199844,2.519127083,0.176822444,0.784442114
O=C(Nc1c(F)cccc1Cl)c1cc(F)c(-n2nc3n(c2=O)CCCC3)cc1-c1cccc(C(F)(F)F)c1,0.306992967,2.842757592,0.395155718,0.784421389
CCCC(C)Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1c(C)cccc1C(=O)Cc1ccc(F)cc1,0.222669889,3.386969305,0.492973775,0.784180673
CC(Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1c(C)cccc1-c1cccc(C(F)(F)F)c1)C(F)(F)F,0.233241421,3.529374047,0.45817762,0.784107281
CCOc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1c(C)cccc1C(=O)C1CCCC1,0.462834651,2.799929252,0.52436014,0.784090549
CCCC(C)Oc1cc(-n2nc(CC)n(C)c2=O)c(F)cc1C(=O)Nc1c(C)cccc1S(=O)(=O)c1cccc(C(F)(F)F)c1,0.203575662,3.557987468,0.476701943,0.783893365
Oc1c(F)cccc1Cc1cccc(Cl)c1NC(=O)c1ccc(-n2nc3n(c2=O)CCCC3)c(F)c1,0.401490919,2.810666159,0.459359039,0.783840209
CCOc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(CC(=O)Nc1ccc(F)cc1)Nc1c(Cl)cccc1Cl,0.227348195,3.349727534,0.412474458,0.783775414
CC(C)Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1c(F)cc(Cc2ccccc2F)cc1Cl,0.292441311,2.939745201,0.427274954,0.783698771
N#Cc1ccccc1-c1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1c(Cl)cccc1Cl,0.377422409,2.801972947,0.410039247,0.783576016
